Temperature,Simulations,Return,Discounted Return,Map
1,47,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FFHG']"
1,49,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFFF', 'HFHG']"
1,74,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,87,0,1.0,0.90289112180858,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,63,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,92,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HFHF', 'HFHG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFHH', 'FFFG']"
1,41,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,35,0,1.0,0.857932408958235,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFF', 'HHFG']"
1,76,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'HHFF', 'HHFG']"
1,34,0,1.0,0.78398512608332,"['SFFF', 'HFFF', 'FFFH', 'HHFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,68,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFF', 'HHFG']"
1,10,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,74,0,1.0,0.9588092525966956,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,29,0,1.0,0.9193151828650342,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,72,0,1.0,0.9559328248389055,"['SHFF', 'FFFF', 'FFFH', 'HHFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,87,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'FFHF', 'HFHG']"
1,58,0,1.0,0.9645880999032158,"['SFFH', 'HFHH', 'HFFF', 'HHFG']"
1,22,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HHHG']"
1,31,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'FHHG']"
1,29,0,1.0,0.9388545698794984,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,67,0,1.0,0.7584982177744161,"['SFFH', 'HFHF', 'HFFH', 'FHFG']"
1,53,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,57,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HFFF', 'HHHG']"
1,56,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,54,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,67,0,1.0,0.9821344612135428,"['SFHH', 'HFHF', 'HFFF', 'HFFG']"
1,32,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HFFG']"
1,84,0,1.0,0.9332298921513504,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,40,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HHFG']"
1,63,0,1.0,0.7746195551602378,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,20,0,1.0,0.9276389118674717,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,50,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,21,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FFFF', 'HFFG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,33,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,61,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HHFF', 'HHFG']"
1,63,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,64,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HHFH', 'HFFG']"
1,95,0,1.0,0.9332298921513504,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'HHFG']"
1,20,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFHG']"
1,30,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,83,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFHF', 'FHFG']"
1,84,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FFHG']"
1,21,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,31,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FFFF', 'HFFG']"
1,75,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,44,0,1.0,0.8709180316048211,"['SFFH', 'FFFF', 'FHFH', 'HFFG']"
1,27,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'HFFF', 'FFHG']"
1,70,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FFHF', 'HHFG']"
1,39,0,1.0,0.9473552137914398,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,64,0,1.0,0.8735386475474635,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,84,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HFFG']"
1,26,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFHF', 'HHHG']"
1,82,0,1.0,0.9704017769489168,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,69,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFH', 'FFFG']"
1,93,0,1.0,0.9733217421754432,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,24,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,50,0,1.0,0.9332298921513504,"['SFFF', 'FHFF', 'HFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFF', 'FHFF', 'HFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'HFFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'FHFG']"
1,18,0,0.0,0.0,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,65,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'HFFH', 'HHFG']"
1,33,0,1.0,0.884100203995605,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,52,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FFFH', 'HFFG']"
1,74,0,1.0,0.9791880578299021,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,19,0,1.0,0.837556937769312,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,71,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,24,0,1.0,0.8657003616774767,"['SFFF', 'FHFH', 'HHFF', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,60,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,79,0,1.0,0.9416796087056153,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,34,0,1.0,0.776950406379376,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,32,0,1.0,0.93603800616986,"['SFFH', 'HFFH', 'FHFF', 'HFHG']"
1,62,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'HHFG']"
1,72,0,1.0,0.8735386475474635,"['SFFH', 'FFHF', 'HFFF', 'FFHG']"
1,80,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,44,0,1.0,0.9674905716180701,"['SFFF', 'FHHH', 'FFFH', 'FFFG']"
1,32,0,1.0,0.9193151828650342,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,93,0,1.0,0.8451404054461714,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,13,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HFFF', 'FFHG']"
1,71,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,73,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,81,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,34,0,1.0,0.8761671489944468,"['SFHF', 'FHHH', 'FHHF', 'FFFG']"
1,38,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,43,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,67,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFHG']"
1,58,0,1.0,0.8657003616774767,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'HFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FFHG']"
1,69,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,23,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,59,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,67,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFF', 'HFFG']"
1,29,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,31,0,1.0,0.90289112180858,"['SFHF', 'FFFF', 'FHFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,61,0,1.0,0.93603800616986,"['SFFF', 'HHFF', 'FFHF', 'FHFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,5,0,0.0,0.0,"['SFFF', 'HHFF', 'HFHF', 'FHFG']"
1,32,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,48,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,18,0,0.0,0.0,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,51,0,1.0,0.9791880578299021,"['SHFF', 'FHFH', 'FFHF', 'FFFG']"
1,35,0,1.0,0.9138075656044898,"['SFHH', 'FFFH', 'HHFH', 'HFFG']"
1,72,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'HFFF', 'FHHG']"
1,50,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,70,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,26,0,1.0,0.9110661429076764,"['SFFF', 'FHFH', 'HFFF', 'HFFG']"
1,75,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FFFG']"
1,70,0,1.0,0.8974819010978248,"['SFHH', 'HFHH', 'HFFH', 'FHFG']"
1,96,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFHH', 'HFFG']"
1,55,0,1.0,0.9645880999032158,"['SHHF', 'FHFH', 'FFHF', 'FFFG']"
1,8,0,1.0,0.8250687380258053,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HHFG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,38,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,21,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,62,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFFF', 'FFHG']"
1,66,0,1.0,0.8814479033836181,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,85,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,64,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,43,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,87,0,1.0,0.9193151828650342,"['SFHF', 'HFFF', 'HFHF', 'FFHG']"
1,27,0,1.0,0.8201257512162927,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,79,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,77,0,1.0,0.9616943356035061,"['SFHH', 'FHHF', 'FFFF', 'FHHG']"
1,40,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,73,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,24,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,29,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,27,0,0.0,0.0,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,20,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'FFHF', 'FHHG']"
1,15,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FFFH', 'HFFG']"
1,21,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHF', 'HFFG']"
1,23,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HHFH', 'FFFG']"
1,15,0,0.0,0.0,"['SFHF', 'FHFH', 'FHFF', 'FFFG']"
1,56,0,1.0,0.884100203995605,"['SFHH', 'HFFF', 'HHFH', 'HHFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,79,0,1.0,0.7792882711929549,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,44,0,1.0,0.93603800616986,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,76,0,1.0,0.8127667407072335,"['SFFH', 'HFHH', 'HFFF', 'FHHG']"
1,99,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,47,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'FFFH', 'FHFG']"
1,37,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,44,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFH', 'FFFG']"
1,37,0,1.0,0.857932408958235,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,32,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHHG']"
1,12,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,34,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HHFG']"
1,49,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHHF', 'FHFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,44,0,1.0,0.9473552137914398,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,82,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,34,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,78,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,75,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,88,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FFFF', 'FFHG']"
1,32,0,0.0,0.0,"['SFFF', 'FFFH', 'FFHH', 'HFFG']"
1,71,0,1.0,0.9001824484431542,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,99,0,1.0,0.93603800616986,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,69,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,6,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'FFFG']"
1,53,0,1.0,0.9645880999032158,"['SFHH', 'HFHF', 'HFFH', 'FFFG']"
1,60,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,57,0,1.0,0.9559328248389055,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,67,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,51,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FHFF', 'FFFG']"
1,48,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'HHFF', 'HHFG']"
1,38,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
1,64,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,77,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,41,0,1.0,0.9248559951318693,"['SFFH', 'HFFH', 'FHFH', 'FFFG']"
1,86,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,70,0,1.0,0.8788035596734672,"['SFHF', 'HFFH', 'FHFH', 'HHFG']"
1,84,0,1.0,0.9416796087056153,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,52,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'FHFG']"
1,92,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FHFH', 'HHFG']"
1,81,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,80,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,20,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,77,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,25,0,1.0,0.9502058312852957,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,61,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,83,0,1.0,0.8788035596734672,"['SFFF', 'FHFH', 'HHFF', 'FFHG']"
1,81,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,69,0,1.0,0.9616943356035061,"['SFHF', 'HFHH', 'HFHF', 'HFFG']"
1,59,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'FHFG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHFF', 'FHHG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,44,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,70,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,99,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FHFF', 'HHFG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHFF', 'HHFG']"
1,50,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHH', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,33,0,1.0,0.9559328248389055,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHFG']"
1,67,0,1.0,0.9083329444789534,"['SHHH', 'FFHH', 'FFFF', 'HFHG']"
1,9,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,41,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHHG']"
1,65,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,77,0,1.0,0.9588092525966956,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,43,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,98,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFF', 'HHFG']"
1,25,0,1.0,0.8527925358961662,"['SFHF', 'FFFH', 'FFFH', 'HFFG']"
1,48,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHHH', 'FFFG']"
1,62,0,1.0,0.9445131481500655,"['SFFF', 'HHHF', 'FHHF', 'FFFG']"
1,97,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,33,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FFFF', 'FFFG']"
1,59,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,26,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,66,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,40,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,73,0,1.0,0.9588092525966956,"['SFFH', 'HFHH', 'FFHF', 'FFFG']"
1,73,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,81,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'HHFF', 'HFHG']"
1,80,0,1.0,0.9193151828650342,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,96,0,1.0,0.985089730404757,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'HHFG']"
1,62,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FHFG']"
1,26,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,93,0,1.0,0.7630697687590515,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'FHFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHHG']"
1,85,0,1.0,0.9110661429076764,"['SFHH', 'HFFH', 'HFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,22,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHH', 'HFFG']"
1,41,0,1.0,0.9138075656044898,"['SHHH', 'FFFH', 'HFFF', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,66,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFH', 'FFFG']"
1,76,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,56,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'FFHG']"
1,38,0,1.0,0.8275513922024125,"['SFHF', 'FFFF', 'HHHF', 'HFHG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,74,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFFH', 'FFFG']"
1,49,0,1.0,0.9388545698794984,"['SHFF', 'FHFF', 'FHFF', 'FFFG']"
1,44,0,1.0,0.8683052775100066,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,22,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFHF', 'HHFG']"
1,87,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,73,0,1.0,0.9304302024748964,"['SFFH', 'HHFH', 'FFFH', 'FHFG']"
1,65,0,1.0,0.9138075656044898,"['SFFF', 'FFFH', 'HHFF', 'HFHG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,73,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,46,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,73,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFFF', 'FFFG']"
1,16,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,42,0,1.0,0.8947894553945313,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,98,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,39,0,1.0,0.93603800616986,"['SFHH', 'HFFH', 'FHFF', 'HFFG']"
1,82,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,89,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'HFFF', 'HFFG']"
1,54,0,1.0,0.8894287717672626,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,60,0,1.0,0.884100203995605,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,49,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'HHFG']"
1,12,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFF', 'HFHG']"
1,41,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,37,0,1.0,0.8921050870283477,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,51,0,1.0,0.8250687380258053,"['SFHH', 'FFHH', 'HFFF', 'FFHG']"
1,78,0,1.0,0.8476834558136123,"['SHHF', 'FFFF', 'FFHF', 'HFHG']"
