,Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
562638,500,-0.16,0.2,-0.0799999999999999,0.16,50,500.0,259.12410747446273
871413,500,-0.12,0.08,0.16,0.12,35,219.0,160.70248070472664
584617,500,0.04,-0.2,0.0,0.2,62,500.0,259.12410747446273
451556,500,0.12,-0.0799999999999999,0.16,0.04,32,500.0,259.12410747446273
1050965,500,0.12,0.0,-0.12,0.04,31,500.0,259.12410747446273
468179,500,0.16,0.16,0.16,-0.12,30,163.0,129.07040670462672
270351,500,-0.16,0.08,-0.12,0.12,28,500.0,259.12410747446273
453161,500,-0.0399999999999999,-0.12,0.16,0.2,28,500.0,259.12410747446273
387076,500,0.0,0.16,-0.2,-0.2,74,281.0,190.042558579178
640145,500,0.2,-0.2,-0.0399999999999999,-0.16,95,500.0,259.12410747446273
604422,500,0.16,0.2,-0.0399999999999999,0.2,6,381.0,227.22877009062069
92900,500,0.12,0.0,-0.0799999999999999,-0.0799999999999999,37,282.0,190.47243090344045
313491,500,-0.0399999999999999,-0.0799999999999999,0.08,-0.0399999999999999,54,332.0,210.399533767009
644580,500,-0.0799999999999999,-0.0399999999999999,-0.2,0.0,68,287.0,192.60252547328983
231533,500,0.12,0.2,-0.0399999999999999,-0.2,22,500.0,259.12410747446273
163458,500,0.04,-0.0399999999999999,-0.0399999999999999,-0.16,4,333.0,210.76833516570795
905681,500,0.04,-0.0799999999999999,-0.16,0.16,40,500.0,259.12410747446273
50418,500,-0.16,0.2,-0.0799999999999999,0.2,71,500.0,259.12410747446273
758757,500,0.04,-0.0799999999999999,0.04,0.0,68,456.0,248.63576627202733
5764,500,-0.0399999999999999,-0.2,-0.2,-0.0799999999999999,44,152.0,122.2068039170424
681651,500,-0.0399999999999999,-0.0399999999999999,-0.12,0.0,91,500.0,259.12410747446273
156381,500,0.2,0.12,-0.0799999999999999,-0.0399999999999999,46,500.0,259.12410747446273
113826,500,0.12,-0.12,-0.16,-0.0799999999999999,19,500.0,259.12410747446273
927341,500,0.0,0.04,-0.12,0.2,30,500.0,259.12410747446273
138831,500,0.16,0.12,0.08,-0.16,12,407.0,235.201891907462
774681,500,0.16,0.08,-0.0799999999999999,0.08,83,500.0,259.12410747446273
651471,500,0.08,0.16,-0.12,0.0,34,500.0,259.12410747446273
104205,500,0.2,0.04,0.04,-0.0399999999999999,66,448.0,246.5753059503377
339205,500,0.16,-0.12,-0.0399999999999999,0.12,24,500.0,259.12410747446273
597191,500,0.12,0.2,0.04,-0.2,88,344.0,214.7528531957697
564514,500,0.12,-0.16,0.04,0.12,100,439.0,244.1973121970077
308315,500,-0.0399999999999999,-0.0799999999999999,-0.2,-0.2,68,162.0,128.45577402670685
78792,500,0.2,0.0,-0.0399999999999999,0.2,45,427.0,240.9249559697008
260525,500,-0.12,-0.12,0.04,-0.16,6,166.0,130.9032634603651
754651,500,0.12,-0.12,-0.16,-0.0399999999999999,24,228.0,165.30797109962572
205841,500,-0.12,-0.16,0.08,-0.0799999999999999,37,500.0,259.12410747446273
1980,500,0.0,0.04,-0.0399999999999999,0.12,22,437.0,243.6600797346983
69561,500,0.16,0.2,-0.16,0.0,30,393.0,230.9861342839845
107918,500,0.2,0.04,0.0,-0.16,66,500.0,259.12410747446273
234669,500,-0.0399999999999999,0.08,0.04,0.0,2,349.0,216.52092012335413
266115,500,0.0,-0.0799999999999999,0.08,0.2,87,369.0,223.3334657698014
2761,500,-0.2,0.12,0.2,0.04,100,206.0,153.8263463027057
516052,500,-0.16,0.0,0.16,0.2,81,186.0,142.70906434510624
1050,500,0.2,0.04,-0.16,-0.0799999999999999,63,332.0,210.399533767009
334540,500,-0.12,-0.0399999999999999,-0.12,-0.12,31,245.0,173.6746543350403
168122,500,-0.16,0.04,-0.0399999999999999,0.08,61,500.0,259.12410747446273
658187,500,0.0,0.16,0.16,0.08,77,210.0,155.9707561419881
952327,500,-0.0799999999999999,0.2,0.16,0.0,61,157.0,125.3547573893473
591791,500,0.16,-0.0399999999999999,0.08,0.2,68,338.0,212.5958123313277
1020476,500,-0.0799999999999999,-0.2,0.16,-0.2,17,500.0,259.12410747446273
345973,500,-0.12,0.04,-0.16,-0.16,54,360.0,220.3184249047243
496204,500,-0.0399999999999999,-0.0799999999999999,-0.2,0.04,82,267.0,183.88674177605745
851307,500,0.04,0.2,0.2,0.12,35,178.0,138.0716968712917
757748,500,-0.12,-0.16,0.08,0.16,97,500.0,259.12410747446273
853338,500,-0.0399999999999999,-0.0399999999999999,0.12,0.12,68,300.0,197.9933125694241
781031,500,-0.0399999999999999,-0.2,-0.12,0.04,32,292.0,194.70085975883944
662497,500,0.16,0.08,0.16,0.2,51,231.0,166.81566721163358
629509,500,-0.0399999999999999,-0.16,-0.16,-0.12,81,175.0,136.3037450558792
185192,500,-0.0399999999999999,0.2,-0.16,0.0,54,390.0,230.05945498517175
466861,500,0.08,0.12,-0.0799999999999999,-0.16,68,500.0,259.12410747446273
864605,500,0.04,0.0,0.0,0.08,34,500.0,259.12410747446273
535669,500,0.08,0.12,0.0,0.16,39,453.0,247.86889152816968
956299,500,-0.0399999999999999,-0.0799999999999999,-0.2,0.2,66,352.0,217.5690810610224
737684,500,0.04,-0.0399999999999999,0.12,0.16,34,199.0,150.0110536187962
1017202,500,0.0,0.08,-0.16,-0.12,92,393.0,230.9861342839845
425779,500,0.2,0.08,0.12,0.0,7,500.0,259.12410747446273
698556,500,0.0,0.04,-0.0399999999999999,0.04,40,500.0,259.12410747446273
148204,500,-0.2,-0.0799999999999999,0.04,0.12,95,500.0,259.12410747446273
108940,500,-0.0799999999999999,0.12,-0.16,0.04,30,294.0,195.53140690802425
858822,500,0.12,0.0,0.2,0.0,8,174.0,135.71087768894606
128878,500,0.04,0.08,0.16,-0.12,87,457.0,248.88985897321123
485269,500,0.16,0.04,0.08,-0.2,11,308.0,201.20757125109785
189958,500,-0.16,-0.2,-0.2,0.2,50,227.0,164.8023782343287
380260,500,-0.2,-0.12,-0.0399999999999999,0.08,54,500.0,259.12410747446273
868812,500,-0.16,0.12,0.0,0.08,64,417.0,238.10640819910924
97628,500,-0.2,-0.0799999999999999,0.04,-0.16,7,500.0,259.12410747446273
321494,500,0.0,0.0,0.08,-0.16,31,500.0,259.12410747446273
321636,500,0.12,-0.0799999999999999,-0.0799999999999999,-0.0399999999999999,7,141.0,115.11257169511453
69321,500,-0.0799999999999999,-0.16,0.0,0.12,44,500.0,259.12410747446273
676220,500,-0.0799999999999999,0.08,-0.2,0.16,81,500.0,259.12410747446273
545625,500,-0.16,0.04,-0.0799999999999999,0.2,68,500.0,259.12410747446273
590310,500,0.16,0.16,0.08,-0.16,58,500.0,259.12410747446273
