,Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
48575,500,0.12,-0.16,-0.2,-0.0399999999999999,100,198.0,149.45943191453983
525944,500,0.04,0.04,-0.12,-0.16,32,500.0,259.12410747446273
28915,500,0.0,-0.0799999999999999,-0.12,0.08,39,276.0,187.87371647662368
689090,500,0.04,0.0,0.08,0.04,35,500.0,259.12410747446273
333334,500,-0.0799999999999999,0.2,-0.12,0.16,61,349.0,216.52092012335413
474117,500,0.04,0.08,0.2,-0.16,92,230.0,166.31461104476787
503417,500,0.16,-0.0399999999999999,-0.16,0.2,40,432.0,242.30278978905156
680550,500,0.16,0.08,-0.0799999999999999,0.12,63,500.0,259.12410747446273
797771,500,0.04,-0.16,-0.0799999999999999,0.04,57,295.0,195.94481268730016
831991,500,0.08,0.2,0.0,0.2,63,293.0,195.1167571795629
388761,500,0.12,0.08,0.12,-0.0399999999999999,12,500.0,259.12410747446273
787684,500,-0.0799999999999999,-0.0399999999999999,-0.0799999999999999,0.0,68,315.0,203.95736497073344
545537,500,0.12,0.2,-0.12,-0.12,49,500.0,259.12410747446273
137898,500,0.2,0.12,-0.0399999999999999,0.08,6,273.0,186.5566856540278
201771,500,-0.16,0.2,-0.12,-0.0399999999999999,15,309.0,201.6039485373445
532722,500,-0.16,0.08,0.16,-0.0399999999999999,4,190.0,144.98628243442008
863930,500,0.12,-0.16,0.12,0.04,8,194.0,147.23629663068388
683572,500,-0.12,-0.0399999999999999,-0.12,0.0,62,312.0,202.78595986381237
512275,500,0.2,-0.0399999999999999,0.08,-0.2,88,494.0,257.7742028990175
490876,500,0.12,0.16,0.08,0.2,16,500.0,259.12410747446273
679601,500,-0.2,-0.2,0.04,-0.12,50,500.0,259.12410747446273
1043002,500,-0.12,-0.12,0.2,-0.2,22,235.0,168.8049052215434
736265,500,0.08,0.16,0.08,0.12,44,244.0,173.1942370461788
518076,500,0.12,-0.0399999999999999,0.2,-0.2,51,405.0,234.6104430719058
1026249,500,0.04,-0.16,-0.0399999999999999,-0.16,81,500.0,259.12410747446273
367340,500,0.16,0.0,0.04,0.08,54,500.0,259.12410747446273
130037,500,-0.12,0.0,0.0,0.0,4,166.0,130.9032634603651
527805,500,0.2,-0.12,0.08,0.04,8,485.0,255.7031652601988
769619,500,0.08,0.04,0.0,0.0,11,408.0,235.4962862317396
330978,500,0.08,-0.2,-0.0399999999999999,0.2,64,332.0,210.399533767009
294254,500,-0.12,0.0,-0.0399999999999999,-0.12,93,408.0,235.4962862317396
726032,500,-0.0799999999999999,-0.0799999999999999,0.16,-0.0399999999999999,54,336.0,211.868114203521
659886,500,0.08,0.04,0.08,-0.2,2,176.0,136.89483382071157
518315,500,0.0,0.16,-0.16,-0.16,56,385.0,228.4963066538165
887740,500,-0.12,0.12,-0.16,-0.0399999999999999,8,132.0,109.1312507306372
403250,500,0.0,-0.16,-0.12,-0.12,37,237.0,169.79059503436116
499492,500,0.12,-0.12,-0.0399999999999999,-0.16,51,500.0,259.12410747446273
75856,500,-0.12,0.0,0.2,0.16,39,184.0,141.56015121101143
2459,500,-0.0799999999999999,-0.0799999999999999,0.2,0.08,81,224.0,163.27645325787586
1029698,500,0.04,-0.2,-0.12,-0.0799999999999999,8,500.0,259.12410747446273
1029728,500,-0.2,0.08,-0.0799999999999999,0.0,56,392.0,230.6781687903556
783757,500,-0.16,-0.2,0.04,-0.12,51,226.0,164.29526402640792
344623,500,-0.16,0.0,-0.0399999999999999,-0.2,39,500.0,259.12410747446273
798965,500,-0.2,0.2,0.04,-0.0799999999999999,24,500.0,259.12410747446273
963145,500,-0.0799999999999999,0.04,-0.0799999999999999,-0.2,57,500.0,259.12410747446273
1049010,500,0.2,0.04,0.04,0.2,35,424.0,240.088265458039
820603,500,-0.2,0.08,-0.16,0.2,79,500.0,259.12410747446273
937054,500,-0.0799999999999999,0.04,0.04,0.04,22,500.0,259.12410747446273
587216,500,-0.2,0.04,-0.16,0.08,83,500.0,259.12410747446273
180564,500,-0.0399999999999999,0.12,-0.2,-0.2,80,254.0,177.93406973728491
864282,500,0.0,0.16,0.2,-0.0799999999999999,1,6.0,5.955179595485758
104185,500,0.04,-0.0799999999999999,-0.0799999999999999,0.08,94,500.0,259.12410747446273
749665,500,0.04,-0.0799999999999999,0.0,-0.0399999999999999,28,500.0,259.12410747446273
118947,500,-0.12,-0.0799999999999999,0.12,0.2,31,425.0,240.3680006616649
318884,500,0.16,-0.12,0.04,0.08,8,302.0,198.8041346338207
989217,500,0.04,0.04,-0.12,0.16,31,311.0,202.3931392816573
250643,500,0.12,-0.0799999999999999,0.0,0.04,24,433.0,242.5758814196844
734438,500,-0.16,-0.0799999999999999,-0.16,-0.2,36,212.0,157.03333534194144
681613,500,0.12,-0.2,0.16,0.2,22,227.0,164.8023782343287
