,Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
881448,500,-0.12,0.12,0.16,0.2,11,136.0,111.80959300507357
260600,500,0.16,-0.16,-0.2,0.16,76,217.0,159.66201584163386
493096,500,-0.0799999999999999,0.16,-0.16,0.08,11,325.0,207.7866637397796
15215,500,0.04,-0.0399999999999999,-0.12,-0.2,10,500.0,259.12410747446273
305706,500,-0.12,0.0,0.0,-0.0799999999999999,39,292.0,194.70085975883944
516060,500,0.16,-0.0399999999999999,0.0,0.16,77,475.0,253.33536762760784
443756,500,-0.16,0.16,0.08,0.04,28,500.0,259.12410747446273
832831,500,-0.0399999999999999,-0.16,-0.2,0.12,30,500.0,259.12410747446273
607591,500,0.12,0.08,0.16,0.2,58,170.0,133.3215149211183
1014200,500,0.16,0.16,-0.0399999999999999,-0.12,51,500.0,259.12410747446273
450849,500,0.12,0.12,0.16,0.0,100,333.0,210.76833516570795
686008,500,-0.0799999999999999,0.0,0.0,-0.12,1,41.0,38.63326533479836
475292,500,0.16,-0.16,0.04,-0.0799999999999999,40,397.0,232.20878496903543
417144,500,0.12,0.16,0.2,0.12,10,152.0,122.2068039170424
790944,500,-0.16,0.04,0.12,0.08,58,500.0,259.12410747446273
39990,500,-0.0799999999999999,0.12,-0.16,0.2,46,397.0,232.20878496903543
481074,500,0.2,0.2,-0.2,0.0,50,301.0,198.39933263171585
435276,500,0.12,0.16,-0.2,-0.0399999999999999,35,303.0,199.20772222991923
913275,500,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,-0.12,77,277.0,188.3100953271938
65727,500,0.0,0.04,0.0,0.12,73,500.0,259.12410747446273
144994,500,0.12,0.0,-0.2,0.0,97,224.0,163.27645325787586
219083,500,-0.12,0.2,0.08,0.2,33,500.0,259.12410747446273
274440,500,-0.2,-0.16,0.08,0.2,40,312.0,202.78595986381237
1004186,500,0.0,-0.0399999999999999,0.04,-0.0799999999999999,56,500.0,259.12410747446273
657345,500,-0.0799999999999999,0.16,-0.0399999999999999,-0.12,87,500.0,259.12410747446273
272015,500,0.16,-0.12,0.12,-0.2,12,469.0,251.8801628510772
843272,500,0.12,0.08,0.16,0.16,44,201.0,151.10933739656602
677585,500,0.16,0.04,0.16,0.2,31,187.0,143.28093715207092
584049,500,0.16,-0.0799999999999999,0.12,0.04,31,481.0,254.76457438676115
331942,500,-0.12,0.0,0.08,0.04,76,367.0,222.6704846432994
169577,500,-0.0399999999999999,0.08,0.08,-0.16,73,406.0,234.90661174269007
231645,500,-0.12,0.12,0.16,-0.2,12,500.0,259.12410747446273
726858,500,0.0,-0.0799999999999999,0.04,0.04,82,500.0,259.12410747446273
641983,500,-0.2,0.0,0.08,-0.0399999999999999,66,319.0,205.5029042509182
97803,500,-0.0399999999999999,0.04,0.16,0.12,72,188.0,143.8510943406147
484688,500,-0.12,0.0,-0.16,0.0,4,193.0,146.6763256075064
326947,500,-0.12,0.12,0.2,-0.12,83,229.0,165.81204718632685
783565,500,-0.0799999999999999,-0.16,0.16,-0.0399999999999999,71,444.0,245.5263543027976
597375,500,0.12,0.2,-0.0399999999999999,-0.0799999999999999,6,500.0,259.12410747446273
148397,500,-0.12,-0.12,-0.0799999999999999,0.16,54,500.0,259.12410747446273
674960,500,0.12,-0.0399999999999999,0.16,-0.0799999999999999,49,500.0,259.12410747446273
883001,500,0.16,0.04,-0.0799999999999999,-0.0799999999999999,64,500.0,259.12410747446273
