,Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
632455,500,0.16,-0.2,-0.0399999999999999,0.2,82,500.0,259.12410747446273
679453,500,-0.0399999999999999,-0.16,0.0,-0.0799999999999999,42,409.0,235.7897973730444
22199,500,-0.0799999999999999,-0.0399999999999999,-0.12,0.12,91,500.0,259.12410747446273
620932,500,-0.0799999999999999,-0.2,0.2,0.12,92,274.0,186.9970155970657
661737,500,0.08,0.2,-0.0799999999999999,-0.12,8,500.0,259.12410747446273
465093,500,-0.0799999999999999,0.08,0.08,0.08,22,355.0,218.60783682229663
479448,500,-0.0399999999999999,0.16,0.2,0.2,80,125.0,104.3659957418418
315156,500,-0.0399999999999999,-0.0799999999999999,0.0,0.08,12,364.0,221.6685131972684
9553,500,0.0,-0.12,-0.0799999999999999,0.04,93,500.0,259.12410747446273
593587,500,0.16,-0.12,-0.0399999999999999,-0.16,24,500.0,259.12410747446273
755240,500,0.08,0.04,0.12,0.08,68,342.0,214.03815578709015
99821,500,0.04,0.2,0.08,-0.2,99,500.0,259.12410747446273
661229,500,0.2,0.04,0.2,-0.2,63,196.0,148.35120397756944
330365,500,0.2,-0.0799999999999999,0.0,0.04,58,500.0,259.12410747446273
42865,500,0.08,0.2,0.12,-0.0399999999999999,37,256.0,178.86506672548884
579327,500,-0.2,-0.0399999999999999,-0.16,-0.2,50,163.0,129.07040670462672
940482,500,0.12,-0.2,-0.0399999999999999,0.16,73,500.0,259.12410747446273
673913,500,0.12,0.0,-0.0799999999999999,-0.12,92,339.0,212.9580248943337
385856,500,0.12,-0.12,-0.2,-0.0799999999999999,35,170.0,133.3215149211183
711745,500,0.2,0.16,0.16,-0.16,10,183.0,140.98310051254907
797838,500,0.2,0.04,-0.16,-0.0799999999999999,6,151.0,121.57151847245976
66235,500,0.16,0.0,-0.0399999999999999,0.08,42,500.0,259.12410747446273
896675,500,-0.2,0.0,0.04,0.12,6,263.0,182.07985135724655
705809,500,-0.0399999999999999,0.16,-0.0799999999999999,-0.12,15,272.0,186.1150307462666
39319,500,-0.0399999999999999,0.16,-0.0399999999999999,-0.16,31,500.0,259.12410747446273
693695,500,-0.16,-0.0399999999999999,0.08,0.2,1,11.0,10.836476127309975
885548,500,0.16,-0.0799999999999999,-0.16,0.0,15,228.0,165.30797109962572
870693,500,0.04,-0.0399999999999999,0.04,0.16,31,500.0,259.12410747446273
344134,500,-0.0799999999999999,-0.0799999999999999,0.08,0.16,35,263.0,182.07985135724655
766481,500,-0.2,0.04,-0.12,-0.0799999999999999,52,500.0,259.12410747446273
507531,500,-0.0799999999999999,0.04,0.04,0.16,56,500.0,259.12410747446273
542756,500,0.04,0.16,0.2,-0.0399999999999999,40,153.0,122.84018350529126
723296,500,0.08,0.16,0.04,0.08,80,374.0,224.97359345061471
471639,500,-0.12,-0.2,0.2,0.12,24,500.0,259.12410747446273
35036,500,0.08,-0.2,0.0,-0.12,95,486.0,255.93605576441817
687955,500,-0.0399999999999999,0.04,0.08,0.2,6,304.0,199.61009906322943
1031807,500,0.12,0.16,-0.2,-0.12,17,500.0,259.12410747446273
917363,500,0.2,0.08,-0.0799999999999999,-0.0799999999999999,93,500.0,259.12410747446273
12600,500,0.16,0.0,-0.0399999999999999,-0.2,20,500.0,259.12410747446273
611727,500,0.16,-0.0799999999999999,0.16,0.08,8,407.0,235.201891907462
54281,500,0.16,-0.16,0.2,-0.16,17,226.0,164.29526402640792
51862,500,0.0,-0.0799999999999999,-0.0399999999999999,0.16,17,500.0,259.12410747446273
1029420,500,0.2,0.16,0.08,-0.12,40,500.0,259.12410747446273
849987,500,0.08,0.04,0.2,-0.0399999999999999,99,348.0,216.16942840857988
91389,500,0.2,-0.16,-0.2,0.04,1,4.0,3.982035973
915503,500,-0.0799999999999999,0.12,0.08,0.0,4,212.0,157.03333534194144
23217,500,0.16,0.08,-0.0399999999999999,0.16,73,397.0,232.20878496903543
370066,500,-0.12,-0.0799999999999999,-0.16,-0.0399999999999999,16,500.0,259.12410747446273
366208,500,-0.0399999999999999,0.0,0.04,0.2,20,343.0,214.3960413197289
959886,500,-0.0399999999999999,-0.16,-0.16,-0.0799999999999999,74,198.0,149.45943191453983
373038,500,0.2,0.04,0.0,0.08,95,500.0,259.12410747446273
316018,500,0.2,0.04,-0.12,-0.2,31,248.0,175.1072759724763
114337,500,0.12,0.04,0.08,0.0,100,500.0,259.12410747446273
240857,500,0.04,0.0,0.04,-0.2,87,500.0,259.12410747446273
847579,500,-0.16,0.0,-0.12,-0.12,12,465.0,250.89534980320155
37926,500,-0.12,0.0,-0.12,0.08,61,481.0,254.76457438676115
878721,500,0.0,-0.0399999999999999,-0.16,-0.16,82,195.0,147.79458774079183
696864,500,-0.12,0.04,0.08,0.16,10,500.0,259.12410747446273
665283,500,0.12,-0.12,0.0,0.2,54,500.0,259.12410747446273
836381,500,-0.0799999999999999,-0.0799999999999999,-0.2,-0.12,42,163.0,129.07040670462672
653667,500,-0.12,0.0,0.12,-0.0799999999999999,17,299.0,197.58607078176945
207034,500,0.0,-0.16,-0.0799999999999999,-0.0799999999999999,22,198.0,149.45943191453983
1001907,500,-0.12,-0.2,-0.12,-0.0799999999999999,52,174.0,135.71087768894606
317966,500,-0.0799999999999999,0.16,0.12,0.2,44,200.0,150.56102045793983
73334,500,0.04,0.2,-0.2,-0.0799999999999999,54,311.0,202.3931392816573
730707,500,0.0,-0.12,-0.0799999999999999,0.16,30,418.0,238.39208897451192
