Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,0.12,-0.07999999999999999,0.04,0.16,31,500.0,259.12410747446273
500,0.2,-0.07999999999999999,0.0,0.04,99,500.0,259.12410747446273
500,0.16,-0.03999999999999998,-0.12,0.08,12,500.0,259.12410747446273
500,-0.07999999999999999,0.0,-0.16,-0.12,76,209.0,155.43706734402016
500,0.12,0.2,0.2,-0.07999999999999999,83,190.0,144.98628243442008
500,-0.12,0.04,0.2,0.08,75,224.0,163.27645325787586
500,0.16,-0.07999999999999999,-0.16,-0.16,7,500.0,259.12410747446273
500,0.12,0.2,-0.03999999999999998,0.12,98,500.0,259.12410747446273
500,-0.12,0.16,0.04,-0.16,78,500.0,259.12410747446273
500,0.08,-0.07999999999999999,-0.07999999999999999,0.2,13,392.0,230.6781687903556
500,-0.12,0.2,-0.03999999999999998,-0.2,12,500.0,259.12410747446273
500,0.16,0.0,0.16,0.12,10,202.0,151.65600938437632
500,0.16,-0.12,0.08,-0.2,79,500.0,259.12410747446273
500,0.12,0.08,-0.2,0.2,43,361.0,220.65746963001013
500,0.2,-0.07999999999999999,-0.2,-0.2,84,184.0,141.56015121101143
500,-0.2,-0.2,-0.12,0.16,100,500.0,259.12410747446273
500,0.2,0.08,-0.07999999999999999,0.16,24,500.0,259.12410747446273
500,0.12,0.2,0.04,-0.03999999999999998,21,404.0,234.3133832215705
500,-0.07999999999999999,-0.12,-0.07999999999999999,0.12,18,500.0,259.12410747446273
500,-0.12,0.08,-0.12,0.04,32,204.0,152.74443823215452
500,-0.03999999999999998,0.2,-0.07999999999999999,0.16,68,500.0,259.12410747446273
500,-0.2,-0.07999999999999999,-0.07999999999999999,0.2,55,500.0,259.12410747446273
500,0.12,-0.12,0.16,-0.07999999999999999,84,427.0,240.92495596970082
500,-0.2,0.08,-0.2,0.12,72,301.0,198.39933263171585
500,-0.2,0.2,-0.07999999999999999,-0.16,2,396.0,231.9044984644287
500,-0.12,0.08,-0.2,0.16,82,500.0,259.12410747446273
500,0.08,-0.07999999999999999,0.12,0.04,45,281.0,190.04255857917798
500,0.0,0.0,0.16,-0.12,81,500.0,259.12410747446273
500,0.04,0.2,0.2,-0.12,1,5.0,4.970089865081
500,-0.2,0.04,0.16,-0.03999999999999998,78,296.0,196.35697824923827
500,-0.12,-0.07999999999999999,-0.2,0.04,67,203.0,152.2010413562232
500,0.2,0.04,-0.2,0.12,60,500.0,259.12410747446273
500,0.08,0.12,-0.03999999999999998,0.0,20,443.0,245.26214072497248
500,-0.07999999999999999,0.0,-0.03999999999999998,0.2,93,500.0,259.12410747446273
500,0.12,-0.07999999999999999,-0.2,-0.16,99,190.0,144.98628243442008
500,0.16,0.16,0.2,0.04,10,251.0,176.52704265727883
500,0.04,-0.2,-0.2,0.04,86,343.0,214.3960413197289
500,-0.07999999999999999,-0.16,0.12,0.12,32,500.0,259.12410747446273
500,0.0,0.16,0.08,-0.07999999999999999,36,500.0,259.12410747446273
500,0.16,0.12,-0.12,-0.2,42,319.0,205.5029042509182
500,0.08,-0.07999999999999999,-0.03999999999999998,0.16,46,339.0,212.9580248943337
500,0.08,0.16,0.2,0.12,1,2.0,1.9969999999999999
500,0.08,0.2,0.08,-0.03999999999999998,97,413.0,236.95506298042687
500,-0.03999999999999998,0.12,-0.07999999999999999,0.12,14,500.0,259.12410747446273
