Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,-0.07999999999999999,0.2,-0.03999999999999998,0.2,80,458.0,249.1431893962916
500,0.12,0.08,0.0,-0.12,1,16.0,15.644991211870368
500,-0.2,-0.07999999999999999,0.12,0.2,17,303.0,199.20772222991923
500,0.16,0.04,-0.03999999999999998,-0.16,89,500.0,259.12410747446273
500,0.2,0.04,-0.12,-0.07999999999999999,37,358.0,219.6372718000786
500,0.04,-0.03999999999999998,0.2,-0.2,13,303.0,199.20772222991923
500,0.04,-0.07999999999999999,-0.16,-0.07999999999999999,88,221.0,161.73671214282464
500,-0.12,0.16,-0.2,0.2,99,500.0,259.12410747446273
500,-0.16,-0.16,0.16,-0.03999999999999998,66,500.0,259.12410747446273
500,0.0,0.04,-0.12,0.16,90,500.0,259.12410747446273
500,-0.03999999999999998,0.12,-0.16,-0.07999999999999999,46,418.0,238.39208897451192
500,-0.2,-0.2,0.12,0.08,30,500.0,259.12410747446273
500,0.2,0.12,0.12,-0.12,33,500.0,259.12410747446273
500,0.0,0.08,0.16,-0.03999999999999998,76,500.0,259.12410747446273
500,0.2,-0.03999999999999998,0.2,0.16,4,314.0,203.56806917826825
500,0.04,0.08,0.04,0.04,41,500.0,259.12410747446273
500,0.2,-0.03999999999999998,-0.03999999999999998,0.04,69,500.0,259.12410747446273
500,-0.07999999999999999,-0.2,0.12,0.16,81,324.0,207.4088904110126
500,0.2,0.04,-0.07999999999999999,0.0,26,500.0,259.12410747446273
500,-0.07999999999999999,-0.07999999999999999,-0.2,-0.2,8,468.0,251.63506805524293
500,0.0,-0.03999999999999998,0.16,0.08,12,281.0,190.04255857917798
500,0.08,-0.07999999999999999,-0.03999999999999998,-0.2,83,500.0,259.12410747446273
500,-0.12,0.0,0.2,0.0,64,221.0,161.73671214282464
500,0.16,-0.07999999999999999,-0.16,0.08,57,409.0,235.7897973730444
500,-0.16,-0.2,-0.03999999999999998,0.0,25,500.0,259.12410747446273
500,0.12,-0.12,0.12,0.12,55,500.0,259.12410747446273
500,0.0,0.0,0.08,-0.07999999999999999,94,500.0,259.12410747446273
500,-0.03999999999999998,0.16,-0.16,-0.03999999999999998,32,317.0,204.73245639719377
500,-0.03999999999999998,-0.16,0.0,0.04,55,293.0,195.1167571795629
500,0.0,-0.2,0.04,-0.2,27,500.0,259.12410747446273
500,-0.2,0.2,-0.07999999999999999,0.0,48,500.0,259.12410747446273
500,0.2,0.2,0.12,-0.12,25,294.0,195.53140690802422
500,-0.12,-0.03999999999999998,-0.07999999999999999,0.0,13,324.0,207.4088904110126
500,-0.2,-0.16,0.08,-0.16,95,440.0,244.46472026041667
500,-0.2,0.12,0.08,-0.12,65,500.0,259.12410747446273
500,0.04,0.2,0.16,0.16,9,127.0,105.73773906135243
500,0.08,0.2,-0.03999999999999998,0.08,70,500.0,259.12410747446273
500,0.2,0.04,0.08,0.12,94,291.0,194.28371089151398
500,0.12,0.08,-0.2,-0.12,70,168.0,132.11602200897406
500,-0.07999999999999999,-0.12,-0.03999999999999998,0.04,27,488.0,256.3997428543335
500,-0.07999999999999999,0.04,0.08,0.12,54,320.0,205.88639553816543
500,0.12,-0.12,-0.2,-0.2,86,149.0,120.29520705794391
500,0.08,-0.12,0.04,0.04,91,428.0,241.20218110179172
500,-0.12,-0.07999999999999999,-0.07999999999999999,-0.03999999999999998,95,249.0,175.58195414455886
500,-0.2,-0.16,0.2,-0.12,30,500.0,259.12410747446273
500,-0.03999999999999998,0.04,0.12,-0.2,53,500.0,259.12410747446273
500,0.12,0.2,0.04,0.04,77,343.0,214.3960413197289
500,0.04,-0.16,0.08,-0.03999999999999998,41,420.0,238.96088196946562
500,0.08,-0.12,0.12,0.04,51,500.0,259.12410747446273
500,0.04,-0.12,0.04,-0.03999999999999998,87,500.0,259.12410747446273
500,-0.12,0.04,0.16,-0.07999999999999999,70,500.0,259.12410747446273
500,0.16,-0.12,-0.07999999999999999,0.12,16,453.0,247.86889152816966
500,0.08,-0.12,0.08,0.16,39,500.0,259.12410747446273
500,-0.12,-0.12,-0.07999999999999999,0.0,51,363.0,221.33251072945674
500,0.0,0.0,0.2,0.2,60,183.0,140.98310051254907
500,0.08,0.16,0.04,0.16,62,284.0,191.32831056989795
500,-0.12,0.12,-0.03999999999999998,0.08,69,500.0,259.12410747446273
500,0.16,0.08,0.04,0.16,48,213.0,157.5622353359156
500,-0.03999999999999998,-0.03999999999999998,-0.2,0.08,40,413.0,236.95506298042687
500,-0.07999999999999999,0.04,-0.12,-0.2,48,266.0,183.437052934862
500,0.2,-0.07999999999999999,0.08,0.16,68,500.0,259.12410747446273
500,0.08,-0.16,-0.07999999999999999,-0.03999999999999998,47,280.0,189.61139275745032
500,-0.2,-0.2,0.0,0.0,76,321.0,206.26873635155093
500,-0.07999999999999999,-0.03999999999999998,0.08,0.08,17,273.0,186.5566856540278
500,0.12,0.12,0.2,0.2,72,160.0,127.22095476671424
500,0.2,-0.03999999999999998,0.08,0.0,69,474.0,253.0946515823549
500,0.16,-0.2,-0.12,0.0,39,446.0,246.0524059141695
500,-0.16,-0.12,-0.16,0.04,37,183.0,140.98310051254907
500,0.12,-0.2,0.08,0.04,27,500.0,259.12410747446273
500,-0.2,-0.03999999999999998,0.16,0.16,32,370.0,223.663465372492
500,-0.16,0.08,0.08,0.08,14,289.0,193.44564374317937
