Temperature,Map,Simulations,Return,Discounted Return
1,"['SFFH', 'HFHF', 'FFFH', 'HFFG']",11,0.0,0.0
1,"['SHHF', 'FFFH', 'HFHH', 'FFFG']",14,0.0,0.0
1,"['SFFH', 'FHFF', 'HFFF', 'FFHG']",11,1.0,0.8894287717672626
1,"['SFHH', 'HFHH', 'FFHH', 'FFFG']",79,1.0,0.9445131481500655
1,"['SFFF', 'HHFH', 'HHFF', 'HHHG']",60,1.0,0.9248559951318693
1,"['SHHH', 'FFHF', 'HFFF', 'FHHG']",44,0.0,0.0
1,"['SHHF', 'FHHH', 'FFFF', 'HHHG']",31,0.0,0.0
1,"['SFHF', 'FFHF', 'FHFH', 'FFFG']",83,1.0,0.9733217421754432
1,"['SFHF', 'FFFF', 'HHFF', 'FFHG']",63,1.0,0.9791880578299021
1,"['SFFH', 'FFFF', 'HHFF', 'HHHG']",20,1.0,0.9645880999032158
1,"['SFFF', 'HFFF', 'HHHF', 'HHFG']",12,1.0,0.9502058312852957
1,"['SFFH', 'HHFF', 'HHHF', 'HHHG']",51,1.0,0.9674905716180701
1,"['SFHF', 'FHHF', 'FFFH', 'HHFG']",53,0.0,0.0
1,"['SHHH', 'FFFH', 'HFFH', 'HHFG']",35,0.0,0.0
1,"['SFFF', 'HFHF', 'HHHF', 'HHHG']",64,1.0,0.9762504936564125
1,"['SHHH', 'FHHH', 'FFHH', 'HFFG']",56,1.0,0.7584982177744161
1,"['SHFF', 'FFHH', 'FFFH', 'HHFG']",23,0.0,0.0
1,"['SFHH', 'FHHH', 'FFFF', 'FFHG']",74,0.0,0.0
1,"['SFFF', 'HFFH', 'HFFF', 'HFFG']",90,1.0,0.9791880578299021
1,"['SFFH', 'HFHH', 'HFHH', 'HFFG']",77,1.0,0.8788035596734672
1,"['SFFH', 'HFHF', 'HFFF', 'FHHG']",62,1.0,0.8709180316048211
1,"['SHFF', 'FFFF', 'FHHF', 'HHFG']",39,0.0,0.0
1,"['SFFH', 'FFHF', 'FFHH', 'FFFG']",2,0.0,0.0
1,"['SHHF', 'FHFF', 'FFFF', 'HFHG']",49,1.0,0.93603800616986
1,"['SHHH', 'FHHH', 'FFFH', 'HHFG']",85,0.0,0.0
1,"['SHFH', 'FHHF', 'FFFF', 'FHHG']",20,0.0,0.0
1,"['SHFF', 'FFFF', 'HFFF', 'FFHG']",34,1.0,0.9791880578299021
1,"['SFHH', 'FHHH', 'FFFH', 'HHFG']",56,0.0,0.0
1,"['SHHH', 'FFHH', 'HFFH', 'HFFG']",7,0.0,0.0
1,"['SHHH', 'FFFH', 'FFFF', 'HHFG']",66,1.0,0.9762504936564125
1,"['SHHF', 'FHFF', 'FHHH', 'FFFG']",55,1.0,0.9821344612135428
1,"['SFFH', 'FHFH', 'HHFH', 'HHFG']",91,1.0,0.9559328248389055
1,"['SFFF', 'FFFH', 'HFFH', 'HFFG']",64,1.0,0.9530650263643888
1,"['SHHH', 'FFFH', 'FHFH', 'FHFG']",60,0.0,0.0
1,"['SFHH', 'HFFH', 'FHFH', 'HHFG']",95,1.0,0.9165572373164391
1,"['SHFF', 'FFFF', 'HHHF', 'HFHG']",48,1.0,0.7562227231210928
1,"['SFFF', 'HHHF', 'HHFF', 'HFFG']",23,1.0,0.9416796087056153
1,"['SHHH', 'FHFH', 'FFFH', 'FHFG']",54,1.0,0.9616943356035061
1,"['SFFF', 'HHHF', 'HHHF', 'FHFG']",67,1.0,0.9791880578299021
1,"['SFHF', 'FHFF', 'FFFF', 'HHHG']",81,0.0,0.0
1,"['SFFF', 'FFFF', 'FFFF', 'HFFG']",83,1.0,0.9704017769489168
1,"['SHHH', 'FFHH', 'HFFF', 'HHFG']",81,1.0,0.9083329444789534
1,"['SFFH', 'FFFF', 'HFFF', 'FFHG']",41,1.0,0.9416796087056153
1,"['SFFF', 'FHFF', 'FFHH', 'FFFG']",86,1.0,0.985089730404757
1,"['SHHH', 'FFFH', 'HFHH', 'HFFG']",81,0.0,0.0
1,"['SHHH', 'FFFF', 'FFFF', 'HHHG']",65,1.0,0.9791880578299021
1,"['SFFH', 'HFHH', 'HFFH', 'FHFG']",39,0.0,0.0
1,"['SFFF', 'HHFH', 'FFFH', 'FHFG']",44,1.0,0.9502058312852957
1,"['SFFF', 'HHFH', 'HHFH', 'HFFG']",77,1.0,0.9445131481500655
1,"['SHHH', 'FHHF', 'FFHH', 'HFFG']",43,0.0,0.0
1,"['SFFF', 'FFHF', 'HHFF', 'HFFG']",10,1.0,0.9056079456455165
1,"['SFFF', 'FFFF', 'FHFF', 'FHFG']",13,1.0,0.9588092525966956
1,"['SHHF', 'FFFF', 'HHHF', 'FHHG']",25,0.0,0.0
1,"['SFFH', 'HHFF', 'FHFF', 'HHFG']",98,1.0,0.985089730404757
1,"['SFFH', 'HFFH', 'HHFF', 'HHHG']",56,1.0,0.9193151828650342
1,"['SFFH', 'HHFF', 'HFFF', 'FHHG']",70,1.0,0.9473552137914398
1,"['SFFH', 'HHFF', 'HHHF', 'HFHG']",38,1.0,0.9791880578299021
1,"['SFHF', 'FFFF', 'HHFF', 'HHHG']",79,1.0,0.9530650263643888
1,"['SFFF', 'FHFH', 'FHFH', 'HHFG']",60,1.0,0.8103284404851119
1,"['SFHF', 'FFFH', 'FFFF', 'HFFG']",29,1.0,0.9704017769489168
1,"['SHHF', 'FFHH', 'HFFH', 'HFFG']",3,0.0,0.0
1,"['SFHF', 'HFHF', 'HFFF', 'HFHG']",77,1.0,0.9473552137914398
1,"['SFFF', 'HHFH', 'HFFF', 'HFHG']",69,1.0,0.9332298921513504
1,"['SHHH', 'FFHF', 'HFHH', 'HFFG']",39,0.0,0.0
1,"['SFHF', 'FHFH', 'FFHH', 'FFFG']",79,1.0,0.9704017769489168
1,"['SFFF', 'HFHF', 'FHHF', 'HHFG']",51,1.0,0.9588092525966956
1,"['SFFH', 'FFHH', 'FFFH', 'HHFG']",56,1.0,0.93603800616986
1,"['SHFF', 'FHHF', 'FFFF', 'HFHG']",22,0.0,0.0
1,"['SHFH', 'FFHH', 'FHHF', 'FFFG']",82,1.0,0.985089730404757
1,"['SHHH', 'FFHH', 'FFFF', 'FHHG']",57,1.0,0.9530650263643888
1,"['SFFF', 'FHHH', 'FFFF', 'HFHG']",95,1.0,0.9110661429076764
1,"['SFHF', 'HFFF', 'HHFH', 'HFFG']",62,1.0,0.8527925358961662
1,"['SFFF', 'FFFF', 'FHHH', 'FFFG']",84,1.0,0.9588092525966956
