Temperature,Map,Simulations,Return,Discounted Return
1,"['SFFH', 'HHFH', 'FFFF', 'HFFG']",82,1.0,0.9762504936564125
1,"['SFHF', 'HFFF', 'FHFF', 'HHFG']",20,1.0,0.8631032605924442
1,"['SFHH', 'HFHF', 'HFFF', 'HHHG']",64,1.0,0.9473552137914398
1,"['SHFH', 'FFFH', 'HHFF', 'FHFG']",47,1.0,0.9276389118674717
1,"['SFFF', 'HFHH', 'FFFF', 'HFFG']",91,1.0,0.9762504936564125
1,"['SFFF', 'HHFF', 'HHHF', 'FHFG']",18,1.0,0.90289112180858
1,"['SFFF', 'HHHF', 'HHHF', 'FFFG']",67,1.0,0.9762504936564125
1,"['SHFH', 'FFFF', 'FFFF', 'HFFG']",19,1.0,0.9704017769489168
1,"['SHHH', 'FHFH', 'FFHH', 'HFFG']",98,1.0,0.860513950810667
1,"['SFHF', 'FFFF', 'FFFF', 'HFHG']",74,1.0,0.9821344612135428
1,"['SFFH', 'FHHH', 'FFFF', 'FHFG']",41,0.0,0.0
1,"['SFHH', 'FFHF', 'HFFF', 'FHFG']",28,1.0,0.8176653739626438
1,"['SFHH', 'HFFH', 'HHFF', 'HHHG']",78,1.0,0.8709180316048211
1,"['SFFF', 'FFFH', 'HFHH', 'FFFG']",49,1.0,0.8527925358961662
1,"['SFFF', 'FFFF', 'FFFF', 'FHFG']",34,1.0,0.9821344612135428
1,"['SFHH', 'HFHH', 'FFHF', 'HFFG']",90,1.0,0.884100203995605
1,"['SHHH', 'FFHF', 'HFFH', 'HHFG']",66,0.0,0.0
1,"['SHFF', 'FHFH', 'FFFH', 'FFFG']",71,1.0,0.985089730404757
1,"['SFFF', 'HFHF', 'HFFH', 'HFFG']",1,0.0,0.0
1,"['SHFH', 'FHFH', 'FFFF', 'HHFG']",70,1.0,0.8201257512162927
1,"['SHFF', 'FFHF', 'FFFF', 'FFFG']",7,1.0,0.9674905716180701
1,"['SFFH', 'FHFF', 'HHHF', 'HFHG']",34,1.0,0.8078974551636565
1,"['SFFH', 'HFHH', 'FFFF', 'FFFG']",94,1.0,0.9704017769489168
1,"['SFHF', 'HFHF', 'FFHH', 'FFFG']",34,1.0,0.9445131481500655
1,"['SFHH', 'HFFH', 'HFFF', 'HFHG']",19,0.0,0.0
1,"['SFFH', 'HHFF', 'HHHF', 'FHHG']",50,1.0,0.9821344612135428
1,"['SFFF', 'HHHF', 'HHFF', 'HHHG']",14,1.0,0.8426049842298329
1,"['SHFH', 'FFHH', 'HFHH', 'FFFG']",93,0.0,0.0
1,"['SFFF', 'FFHF', 'HFHH', 'HFFG']",13,0.0,0.0
1,"['SFFF', 'FFFF', 'FFHF', 'FHFG']",4,1.0,0.8867604854519608
1,"['SFFF', 'FHFF', 'HHHF', 'HFFG']",31,1.0,0.9704017769489168
1,"['SFFF', 'FHFF', 'HFFF', 'HFHG']",96,1.0,0.9704017769489168
1,"['SFHH', 'HFFH', 'FHFH', 'HHFG']",25,0.0,0.0
1,"['SFFF', 'HHHF', 'HHFF', 'FHHG']",8,0.0,0.0
1,"['SHHF', 'FHHH', 'FHHH', 'FFFG']",66,1.0,0.9248559951318693
1,"['SFFF', 'HFFF', 'FFFF', 'HFHG']",85,1.0,0.985089730404757
1,"['SHHH', 'FFHH', 'HFHH', 'HFFG']",4,0.0,0.0
1,"['SFFF', 'FFFH', 'FHFH', 'HHFG']",34,1.0,0.8426049842298329
1,"['SFFH', 'HFFH', 'HHFF', 'FHFG']",70,1.0,0.9733217421754432
1,"['SFHH', 'FFHH', 'FFFF', 'HHFG']",95,1.0,0.9733217421754432
1,"['SHFF', 'FHHH', 'FFFF', 'FFFG']",55,1.0,0.985089730404757
1,"['SFFF', 'HHFF', 'FFHF', 'FHHG']",51,1.0,0.9791880578299021
1,"['SFFH', 'FHFF', 'FHFF', 'FFFG']",89,1.0,0.9821344612135428
1,"['SFHH', 'FFFF', 'HFFF', 'FHHG']",30,1.0,0.9821344612135428
1,"['SFFF', 'HFHF', 'FFFF', 'HFFG']",76,1.0,0.9762504936564125
1,"['SFHH', 'HFHH', 'HFHH', 'HFFG']",40,0.0,0.0
1,"['SFFF', 'FFFF', 'FFHH', 'FFFG']",54,1.0,0.9733217421754432
1,"['SHFF', 'FFHH', 'FFFF', 'FFHG']",16,0.0,0.0
1,"['SFFH', 'HFHH', 'FFHH', 'HFFG']",56,1.0,0.9502058312852957
1,"['SFHH', 'FFFH', 'HFFH', 'HFFG']",88,1.0,0.9821344612135428
1,"['SHFF', 'FFFF', 'HFHF', 'FHHG']",69,0.0,0.0
1,"['SFFF', 'HFFH', 'FFHH', 'HFFG']",54,0.0,0.0
1,"['SHHF', 'FFFH', 'HHFF', 'HHHG']",30,0.0,0.0
1,"['SHFF', 'FHFH', 'FFFH', 'HHFG']",43,0.0,0.0
1,"['SHHH', 'FFFH', 'FFHH', 'HFFG']",96,1.0,0.9559328248389055
1,"['SHFH', 'FFHH', 'HFHH', 'HFFG']",42,0.0,0.0
1,"['SFFF', 'FHHF', 'FFFF', 'FFFG']",35,1.0,0.9588092525966956
1,"['SFHH', 'FFFH', 'HFFF', 'FFHG']",19,1.0,0.8788035596734672
1,"['SHHH', 'FFFF', 'FHFF', 'FFFG']",86,1.0,0.985089730404757
1,"['SFFF', 'HFHH', 'HFFH', 'HFFG']",20,0.0,0.0
1,"['SFFF', 'FFHF', 'FFFF', 'FFFG']",64,1.0,0.985089730404757
1,"['SFHH', 'FFHH', 'FHHF', 'FFFG']",12,0.0,0.0
1,"['SFFF', 'FFFF', 'FFFF', 'HFFG']",63,1.0,0.9733217421754432
1,"['SFHH', 'HFFF', 'HHFF', 'HHFG']",43,1.0,0.985089730404757
1,"['SFHF', 'HFFF', 'FHFF', 'HHFG']",7,1.0,0.9165572373164391
1,"['SFFF', 'FFFF', 'HFFF', 'FFHG']",59,1.0,0.9704017769489168
1,"['SFFH', 'HHFH', 'FHFH', 'HHFG']",79,1.0,0.8788035596734672
1,"['SFHF', 'FFHH', 'HFFF', 'HHFG']",41,1.0,0.8947894553945313
1,"['SHHH', 'FHHH', 'FFHH', 'HFFG']",17,0.0,0.0
1,"['SFFF', 'FHFF', 'FFFF', 'FFFG']",69,1.0,0.985089730404757
1,"['SFFF', 'FHFF', 'FFHF', 'FFHG']",13,1.0,0.93603800616986
1,"['SFFF', 'HHFF', 'HHFH', 'FHFG']",43,1.0,0.9416796087056153
1,"['SFFF', 'FHFF', 'FFHF', 'FFFG']",96,1.0,0.9821344612135428
1,"['SFFH', 'FHFH', 'FFHF', 'HFFG']",22,0.0,0.0
1,"['SHHF', 'FFFF', 'HFFF', 'HFFG']",71,1.0,0.9821344612135428
1,"['SHHH', 'FFFH', 'HHFF', 'HHHG']",34,0.0,0.0
1,"['SFFF', 'FFFF', 'FFFH', 'HFFG']",22,1.0,0.93603800616986
1,"['SFFF', 'HHFF', 'FFFF', 'FFFG']",46,1.0,0.9733217421754432
1,"['SHHH', 'FHHH', 'FFFF', 'FHHG']",28,0.0,0.0
1,"['SFFF', 'FFFF', 'FHFF', 'FFFG']",85,1.0,0.9762504936564125
1,"['SFHH', 'HFFF', 'HFFH', 'FHFG']",24,0.0,0.0
1,"['SHFH', 'FFHH', 'HFFF', 'HHFG']",93,0.0,0.0
1,"['SFFF', 'HHFH', 'HHFF', 'FHHG']",64,1.0,0.837556937769312
1,"['SFFF', 'FFFF', 'FFFF', 'FHFG']",56,1.0,0.9762504936564125
1,"['SHFF', 'FFFF', 'FHHH', 'FFFG']",40,1.0,0.9304302024748964
1,"['SFFH', 'HFFF', 'HHFH', 'HHFG']",35,1.0,0.9056079456455165
1,"['SHHH', 'FFFH', 'HFFF', 'FHFG']",35,1.0,0.9704017769489168
1,"['SHFF', 'FFFF', 'FFFF', 'FFFG']",40,1.0,0.985089730404757
1,"['SHHH', 'FHHH', 'FFFF', 'HHHG']",1,0.0,0.0
1,"['SFFF', 'HFHF', 'HFFF', 'HFHG']",37,1.0,0.9762504936564125
1,"['SFFF', 'FHHF', 'HHHF', 'HHHG']",12,1.0,0.857932408958235
1,"['SHFH', 'FFHH', 'FFFH', 'HHFG']",68,0.0,0.0
1,"['SHFF', 'FFFF', 'FHFF', 'FFFG']",64,1.0,0.9821344612135428
1,"['SFFF', 'HFFF', 'FFFF', 'HHFG']",55,1.0,0.985089730404757
1,"['SFFH', 'FHFH', 'HHFF', 'HHHG']",50,1.0,0.9502058312852957
1,"['SFFF', 'HFHF', 'HHFF', 'HHFG']",21,1.0,0.9110661429076764
1,"['SFFH', 'FFHH', 'FFFF', 'HHFG']",65,1.0,0.9388545698794984
1,"['SHHH', 'FFHH', 'HFFH', 'HFFG']",51,1.0,0.8867604854519608
1,"['SFFF', 'FFHF', 'HFFF', 'HHFG']",93,1.0,0.9762504936564125
1,"['SFFF', 'FFFF', 'FFFF', 'FFFG']",86,1.0,0.9821344612135428
1,"['SFFH', 'HFHF', 'FFFF', 'HHFG']",81,1.0,0.9588092525966956
1,"['SHFH', 'FFFF', 'FFFF', 'FHFG']",21,1.0,0.985089730404757
1,"['SFFF', 'FFFF', 'FFHF', 'HFHG']",20,1.0,0.9821344612135428
1,"['SFFH', 'HHFH', 'HHFH', 'HFFG']",43,1.0,0.9001824484431542
1,"['SFFH', 'FHHH', 'FFFF', 'HHHG']",4,0.0,0.0
1,"['SHHH', 'FFFF', 'HHFF', 'HHHG']",87,1.0,0.9762504936564125
1,"['SFFF', 'FHHF', 'HHHF', 'FHFG']",40,1.0,0.9704017769489168
