Temperature,Map,Simulations,Return,Discounted Return
1,"['SFFF', 'FHHF', 'FFFF', 'HFHG']",76,1.0,0.9445131481500655
1,"['SHFH', 'FFFH', 'FHFF', 'HFFG']",55,1.0,0.9704017769489168
1,"['SFHF', 'FFHF', 'HFFF', 'HFFG']",85,1.0,0.9821344612135428
1,"['SHHH', 'FHFH', 'FHFH', 'FFFG']",32,1.0,0.8201257512162927
1,"['SFHH', 'FFFH', 'HFFF', 'FHHG']",22,0.0,0.0
1,"['SFFF', 'HFFF', 'HFHF', 'HFFG']",95,1.0,0.9821344612135428
1,"['SHHF', 'FFFH', 'HHFF', 'HHHG']",87,0.0,0.0
1,"['SFFH', 'FFFF', 'HFFF', 'FHFG']",53,1.0,0.985089730404757
1,"['SHFF', 'FFHH', 'FFFF', 'HFFG']",64,1.0,0.9762504936564125
1,"['SFFH', 'HHFH', 'HHFH', 'HHFG']",95,1.0,0.9762504936564125
1,"['SFHH', 'HFHH', 'HFFF', 'HHHG']",19,0.0,0.0
1,"['SFFF', 'HFHH', 'FFFH', 'FHFG']",57,0.0,0.0
1,"['SFFH', 'FHFH', 'HHFF', 'FHHG']",37,0.0,0.0
1,"['SFFF', 'HFFH', 'FHFF', 'HHHG']",41,1.0,0.9416796087056153
1,"['SHHH', 'FFHF', 'HFFH', 'FFFG']",14,0.0,0.0
1,"['SHHH', 'FFFH', 'FHHH', 'FFFG']",38,1.0,0.8657003616774767
1,"['SFHH', 'FFFF', 'HHHF', 'HHHG']",17,0.0,0.0
1,"['SHHH', 'FHHH', 'FHHH', 'FFFG']",100,1.0,0.9502058312852957
1,"['SHHF', 'FHHF', 'FFHF', 'HFFG']",70,1.0,0.8006481694852418
1,"['SHFF', 'FFHH', 'FHHH', 'FFFG']",24,0.0,0.0
1,"['SHHH', 'FFFF', 'FHFF', 'HHFG']",45,1.0,0.9674905716180701
1,"['SFHF', 'FFHF', 'FFFF', 'FFFG']",63,1.0,0.985089730404757
1,"['SFHF', 'HFFF', 'FFFF', 'FHHG']",99,1.0,0.9502058312852957
1,"['SHHF', 'FHFH', 'FFFF', 'HHHG']",84,1.0,0.93603800616986
1,"['SFHH', 'FFFF', 'HFFF', 'HFHG']",48,1.0,0.9733217421754432
1,"['SHHH', 'FFHH', 'HFFH', 'HHFG']",18,0.0,0.0
1,"['SHFF', 'FHFH', 'FFHH', 'FFFG']",56,1.0,0.9762504936564125
1,"['SFHF', 'FHHF', 'FFFH', 'FHFG']",6,0.0,0.0
1,"['SFFH', 'HHFH', 'FHFF', 'HFFG']",7,1.0,0.9332298921513504
1,"['SFFF', 'HHFH', 'FHFF', 'HHHG']",13,1.0,0.7539540549517295
1,"['SHHH', 'FFFH', 'HFFF', 'HHHG']",81,1.0,0.884100203995605
1,"['SFFF', 'FFHH', 'FHFF', 'FFFG']",85,1.0,0.9559328248389055
1,"['SFHH', 'FHFF', 'FFFF', 'HFFG']",30,1.0,0.9762504936564125
1,"['SHHH', 'FFFH', 'HFFF', 'HHHG']",12,0.0,0.0
1,"['SFHH', 'FFFF', 'HFFF', 'HFFG']",26,1.0,0.9110661429076764
1,"['SHFH', 'FHFH', 'FHFF', 'FFFG']",32,1.0,0.9733217421754432
1,"['SFFF', 'HFHF', 'FFFF', 'FFFG']",10,1.0,0.8709180316048211
1,"['SFFF', 'FFHF', 'FHHF', 'FFHG']",10,1.0,0.8176653739626438
1,"['SHHH', 'FHHH', 'FFHH', 'HFFG']",85,1.0,0.8735386475474635
1,"['SFFF', 'FHFF', 'FHHF', 'HHFG']",83,1.0,0.985089730404757
1,"['SFFH', 'FHFF', 'FHFF', 'HHHG']",46,1.0,0.9733217421754432
1,"['SHFH', 'FHHH', 'FFFH', 'HFFG']",75,1.0,0.9502058312852957
1,"['SFHH', 'HFFH', 'FFHF', 'FFFG']",63,1.0,0.9332298921513504
1,"['SFFF', 'HFHF', 'FHHF', 'HFHG']",43,1.0,0.9645880999032158
1,"['SHHH', 'FFHH', 'HFFH', 'HHFG']",86,0.0,0.0
1,"['SHHF', 'FHFF', 'FFFF', 'FFFG']",66,1.0,0.9762504936564125
1,"['SFFF', 'HHFF', 'HHFF', 'HHHG']",39,1.0,0.9821344612135428
1,"['SFHH', 'FFHH', 'FFFF', 'HHHG']",89,1.0,0.9791880578299021
1,"['SHHH', 'FHHH', 'FFFF', 'HHHG']",22,0.0,0.0
1,"['SHHH', 'FFFH', 'FFFF', 'FHHG']",93,1.0,0.9704017769489168
1,"['SFFH', 'FFFH', 'FFFF', 'HFHG']",61,1.0,0.9704017769489168
1,"['SHFF', 'FFHF', 'HFFF', 'FHHG']",37,0.0,0.0
1,"['SFHH', 'FFFH', 'FHFF', 'FHHG']",78,1.0,0.884100203995605
1,"['SFFF', 'FFFF', 'FFFF', 'FFFG']",41,1.0,0.9645880999032158
1,"['SHFF', 'FFFF', 'HHHF', 'HFHG']",65,1.0,0.985089730404757
1,"['SFFF', 'HFFF', 'HHHF', 'HHFG']",77,1.0,0.9733217421754432
1,"['SFHF', 'FFFF', 'FHHF', 'FFFG']",64,1.0,0.9645880999032158
1,"['SHHH', 'FFFF', 'FHFF', 'FHHG']",3,0.0,0.0
1,"['SHHH', 'FHFF', 'FFFF', 'HHHG']",29,0.0,0.0
1,"['SFFH', 'HHFH', 'FHFH', 'HHFG']",67,1.0,0.9304302024748964
1,"['SFFF', 'FFHH', 'HFFF', 'HFHG']",49,0.0,0.0
1,"['SFHH', 'FFFH', 'HHFF', 'HHFG']",37,1.0,0.9388545698794984
1,"['SHHH', 'FHHH', 'FFFF', 'HHFG']",59,1.0,0.9616943356035061
1,"['SFFF', 'FFHF', 'HFHF', 'HHFG']",64,1.0,0.9530650263643888
1,"['SFHF', 'FFFF', 'HHFF', 'HHHG']",63,1.0,0.9704017769489168
1,"['SHFH', 'FFFH', 'FHFF', 'HHHG']",28,0.0,0.0
1,"['SFFF', 'FHHF', 'HFHF', 'HFHG']",28,1.0,0.9645880999032158
1,"['SHHF', 'FHFH', 'FFHH', 'HFFG']",90,1.0,0.9248559951318693
1,"['SFFF', 'HHFH', 'FFFH', 'HFFG']",49,1.0,0.93603800616986
1,"['SFHH', 'HFHF', 'FFFF', 'HHFG']",10,0.0,0.0
1,"['SHFH', 'FFHH', 'FFFH', 'HHFG']",83,0.0,0.0
1,"['SFFF', 'HHHF', 'HHFF', 'FHFG']",73,1.0,0.9791880578299021
1,"['SFFF', 'FFFH', 'HHFH', 'HFFG']",76,1.0,0.985089730404757
1,"['SFFF', 'FFFF', 'FHFF', 'HFFG']",45,1.0,0.9530650263643888
1,"['SFFH', 'FHHH', 'FFHH', 'FFFG']",85,1.0,0.9733217421754432
1,"['SFHF', 'FFFF', 'FHHF', 'HFHG']",76,1.0,0.9674905716180701
1,"['SHHH', 'FFHH', 'HFFF', 'HHHG']",68,0.0,0.0
1,"['SHFH', 'FHHH', 'FFFF', 'HFFG']",45,1.0,0.9559328248389055
1,"['SFFF', 'FHFF', 'FFHF', 'FHFG']",34,1.0,0.93603800616986
1,"['SFHF', 'HFFH', 'FFFF', 'HFFG']",93,1.0,0.985089730404757
1,"['SFFH', 'FFHH', 'HFFF', 'HHHG']",37,0.0,0.0
1,"['SFFF', 'FFFF', 'HFFH', 'FFFG']",50,1.0,0.9276389118674717
1,"['SFFF', 'HFFH', 'FHFF', 'FFHG']",80,1.0,0.9704017769489168
1,"['SHHF', 'FFFF', 'FHHF', 'FHHG']",19,0.0,0.0
1,"['SHFF', 'FFFF', 'FFFF', 'HFFG']",6,0.0,0.0
1,"['SFHF', 'FFFF', 'HFHF', 'HHHG']",96,1.0,0.9762504936564125
1,"['SFFF', 'HHHF', 'HHFF', 'HHHG']",2,0.0,0.0
1,"['SHHF', 'FFFF', 'FHFH', 'HFFG']",88,1.0,0.860513950810667
1,"['SFHF', 'HFFH', 'HHFF', 'HFHG']",42,0.0,0.0
1,"['SFFH', 'HHFH', 'HHFH', 'FFFG']",7,1.0,0.8078974551636565
1,"['SHHH', 'FHFH', 'FFFH', 'HHFG']",64,0.0,0.0
1,"['SHFF', 'FFHH', 'FFHF', 'HFFG']",38,0.0,0.0
1,"['SFFF', 'HHHF', 'HHHF', 'HFHG']",88,1.0,0.9791880578299021
1,"['SFFH', 'FHFF', 'HHHF', 'HHHG']",33,1.0,0.8867604854519608
1,"['SHHH', 'FHHF', 'FFFH', 'FHFG']",98,1.0,0.7910835400474212
1,"['SFFF', 'FFFF', 'HHFF', 'FHHG']",65,1.0,0.9791880578299021
1,"['SHFH', 'FFFH', 'FFHH', 'HFFG']",84,1.0,0.9791880578299021
1,"['SFFH', 'HHFH', 'HHFF', 'HHHG']",93,1.0,0.8426049842298329
