Temperature,Map,Simulations,Return,Discounted Return
1,"['SHHH', 'FHHH', 'FFFF', 'HFFG']",90,1.0,0.9791880578299021
1,"['SFHH', 'FHFF', 'FFFH', 'HFFG']",70,1.0,0.9791880578299021
1,"['SHHH', 'FHFH', 'FFFF', 'HHHG']",67,1.0,0.776950406379376
1,"['SFFH', 'HFFF', 'FHFF', 'FHFG']",61,1.0,0.9821344612135428
1,"['SFFH', 'FFFF', 'HHHF', 'HFHG']",27,1.0,0.8761671489944468
1,"['SHHF', 'FFFH', 'FHFF', 'HHFG']",27,0.0,0.0
1,"['SFHH', 'FFFH', 'HFFH', 'HFFG']",75,1.0,0.9704017769489168
1,"['SFFF', 'HFFF', 'FFFF', 'FFHG']",97,1.0,0.9704017769489168
1,"['SFHF', 'HFFH', 'HHFF', 'HHHG']",90,1.0,0.9616943356035061
1,"['SFFH', 'HFFH', 'HFFH', 'HHFG']",8,0.0,0.0
1,"['SFHF', 'FFFF', 'FHFF', 'HHHG']",27,1.0,0.9138075656044898
1,"['SHFF', 'FFHF', 'FFFF', 'HFHG']",80,1.0,0.985089730404757
1,"['SHHH', 'FFHF', 'FFFF', 'FHHG']",20,0.0,0.0
1,"['SFFH', 'HHFF', 'HHHF', 'HFFG']",1,0.0,0.0
1,"['SHHF', 'FFFF', 'HHHF', 'FFFG']",13,0.0,0.0
1,"['SFFH', 'HHFH', 'FFFF', 'HHHG']",93,1.0,0.9473552137914398
1,"['SFFF', 'HHHF', 'HFFF', 'FFHG']",37,1.0,0.9304302024748964
1,"['SHFH', 'FFFH', 'HHFF', 'HHHG']",72,0.0,0.0
1,"['SFFH', 'FHFF', 'FFHH', 'HFFG']",68,1.0,0.8476834558136123
1,"['SFHH', 'FFHF', 'HFFH', 'HHFG']",92,1.0,0.8894287717672626
1,"['SHFH', 'FFFH', 'HFFF', 'HHHG']",46,1.0,0.8275513922024125
1,"['SHHF', 'FHHF', 'FFHH', 'HFFG']",35,0.0,0.0
1,"['SFHH', 'HFFF', 'FFHF', 'FFFG']",40,1.0,0.9704017769489168
1,"['SFHH', 'HFFF', 'HFFH', 'HHFG']",54,1.0,0.9733217421754432
1,"['SFFF', 'HFHF', 'HHHF', 'HHFG']",58,1.0,0.9762504936564125
1,"['SFFF', 'FHFH', 'HFFF', 'HFFG']",45,1.0,0.8894287717672626
1,"['SFHH', 'FFFF', 'FFHF', 'HFFG']",19,1.0,0.9445131481500655
1,"['SFHF', 'FFHH', 'HFFF', 'FHFG']",75,1.0,0.8735386475474635
1,"['SFHF', 'HFFH', 'HFFH', 'HHFG']",67,1.0,0.90289112180858
1,"['SFFH', 'FFHH', 'HFFF', 'HHHG']",77,1.0,0.7958514863018556
1,"['SHHH', 'FHFH', 'FFHH', 'HFFG']",35,0.0,0.0
1,"['SFHH', 'FFFH', 'FHFF', 'HHHG']",33,0.0,0.0
1,"['SFHH', 'FHFH', 'FFFH', 'FFFG']",95,1.0,0.9733217421754432
1,"['SFHF', 'FFHH', 'HFHH', 'HFFG']",24,1.0,0.8006481694852418
1,"['SFFH', 'HFFH', 'HHFH', 'FHFG']",58,1.0,0.9559328248389055
1,"['SHFF', 'FFHH', 'FFFF', 'HFHG']",72,1.0,0.9138075656044898
1,"['SFHF', 'FFFH', 'FFFH', 'FHFG']",29,1.0,0.9733217421754432
1,"['SFHH', 'FHFH', 'FHHH', 'FFFG']",76,1.0,0.9445131481500655
1,"['SHHF', 'FHFH', 'FFFF', 'HHFG']",78,1.0,0.9110661429076764
1,"['SFFH', 'FHHH', 'FFHH', 'HFFG']",45,0.0,0.0
1,"['SHHF', 'FHHF', 'FFFF', 'HHHG']",65,0.0,0.0
1,"['SHHH', 'FFHH', 'HFFF', 'HHHG']",73,0.0,0.0
1,"['SFFF', 'FHFH', 'FHFH', 'FFFG']",79,1.0,0.9473552137914398
1,"['SHFF', 'FHHH', 'FFHH', 'FFFG']",84,1.0,0.9791880578299021
1,"['SHHH', 'FFFF', 'HHFF', 'HFHG']",83,1.0,0.985089730404757
1,"['SHHF', 'FHFH', 'FHFH', 'FFFG']",35,1.0,0.9588092525966956
1,"['SHHH', 'FHFH', 'FFHH', 'HFFG']",47,1.0,0.8683052775100066
1,"['SHFH', 'FFFF', 'FFHF', 'FFHG']",21,0.0,0.0
1,"['SHHH', 'FFFF', 'HFHH', 'FFFG']",87,0.0,0.0
1,"['SHFF', 'FHFH', 'FFFF', 'HFFG']",67,1.0,0.9645880999032158
1,"['SHFF', 'FFFH', 'FHFF', 'FHHG']",56,0.0,0.0
