,Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
568301,500,-0.0399999999999999,-0.2,0.16,0.16,19,500.0,259.12410747446273
425543,500,0.2,0.04,0.12,0.2,6,173.0,135.1162263680502
343858,500,-0.12,-0.0799999999999999,0.04,-0.0399999999999999,56,500.0,259.12410747446273
242621,500,0.2,-0.0799999999999999,-0.0399999999999999,0.12,54,500.0,259.12410747446273
506950,500,-0.2,-0.0399999999999999,-0.12,0.0,35,255.0,178.40026752807307
927940,500,0.08,0.04,0.12,-0.0799999999999999,83,334.0,211.1360301602108
194032,500,-0.0799999999999999,-0.0399999999999999,0.04,0.16,34,500.0,259.12410747446273
429894,500,0.12,0.16,0.16,0.16,49,200.0,150.56102045793983
426567,500,0.04,-0.2,-0.2,-0.0799999999999999,73,141.0,115.11257169511453
374550,500,-0.12,0.12,0.0,-0.0399999999999999,77,500.0,259.12410747446273
592795,500,-0.0399999999999999,0.2,0.0,0.08,97,443.0,245.26214072497248
498322,500,-0.0399999999999999,0.12,0.0,0.2,49,281.0,190.042558579178
553503,500,0.12,-0.12,-0.0799999999999999,-0.0399999999999999,19,500.0,259.12410747446273
281126,500,-0.0799999999999999,0.0,-0.0799999999999999,0.12,30,500.0,259.12410747446273
838299,500,0.04,0.0,0.12,0.16,37,181.0,139.8237848073298
17338,500,0.12,-0.0799999999999999,-0.0399999999999999,0.2,97,500.0,259.12410747446273
502800,500,0.2,0.04,0.12,-0.0799999999999999,83,500.0,259.12410747446273
339731,500,0.2,0.04,-0.12,0.2,17,500.0,259.12410747446273
949777,500,0.0,0.16,0.16,-0.0399999999999999,64,337.0,212.23250986091043
493247,500,-0.0799999999999999,0.04,0.08,0.0,61,500.0,259.12410747446273
623067,500,0.04,0.08,-0.16,0.12,94,500.0,259.12410747446273
89752,500,-0.16,0.2,0.08,-0.2,16,500.0,259.12410747446273
93622,500,-0.16,-0.0799999999999999,-0.0799999999999999,0.12,92,500.0,259.12410747446273
48010,500,-0.0799999999999999,0.2,-0.2,0.16,92,500.0,259.12410747446273
990682,500,0.08,0.0,0.12,-0.16,35,500.0,259.12410747446273
957168,500,0.08,0.2,-0.0399999999999999,-0.0399999999999999,7,240.0,171.25806844077178
677707,500,0.2,-0.16,0.0,0.12,73,500.0,259.12410747446273
433455,500,-0.0799999999999999,-0.0399999999999999,0.12,0.04,34,500.0,259.12410747446273
324074,500,0.04,0.04,0.2,0.08,7,125.0,104.3659957418418
343516,500,-0.0399999999999999,0.2,-0.0399999999999999,0.16,37,500.0,259.12410747446273
222142,500,-0.0799999999999999,-0.0799999999999999,0.08,-0.0399999999999999,97,436.0,243.3902504861568
948428,500,0.12,0.08,-0.2,0.08,99,316.0,204.34549287582124
225734,500,-0.12,-0.0799999999999999,0.12,0.0,88,440.0,244.46472026041667
8085,500,-0.2,0.12,0.0,0.04,12,500.0,259.12410747446273
366242,500,0.2,-0.12,-0.16,0.2,83,500.0,259.12410747446273
33891,500,-0.2,0.04,-0.12,0.04,100,500.0,259.12410747446273
683775,500,0.2,0.04,-0.0399999999999999,0.04,91,500.0,259.12410747446273
656089,500,-0.0399999999999999,0.08,0.0,0.0,35,500.0,259.12410747446273
583696,500,-0.12,0.2,-0.12,-0.0799999999999999,45,500.0,259.12410747446273
685828,500,0.16,0.08,0.12,0.0,61,254.0,177.93406973728491
849936,500,0.16,0.2,0.0,0.0,62,500.0,259.12410747446273
661758,500,-0.0399999999999999,-0.2,0.0,0.2,34,403.0,234.0154295101008
502864,500,0.12,-0.0399999999999999,0.0,0.08,61,500.0,259.12410747446273
244210,500,0.2,-0.0799999999999999,-0.12,0.08,31,500.0,259.12410747446273
610369,500,0.08,-0.16,-0.12,0.12,93,296.0,196.35697824923827
910881,500,0.0,0.0,-0.0799999999999999,-0.12,92,413.0,236.95506298042687
532161,500,0.16,-0.16,0.0,0.16,30,500.0,259.12410747446273
424560,500,0.16,0.08,-0.0399999999999999,0.08,32,500.0,259.12410747446273
7070,500,-0.12,0.0,0.2,0.2,81,183.0,140.98310051254907
1021427,500,0.12,-0.0799999999999999,-0.12,-0.12,77,211.0,156.5028438735621
926219,500,-0.2,-0.0799999999999999,-0.12,-0.2,45,229.0,165.81204718632685
264582,500,0.16,0.16,0.0,0.08,11,246.0,174.15363037203517
734137,500,-0.0799999999999999,-0.2,-0.0799999999999999,0.04,4,132.0,109.1312507306372
81502,500,0.2,0.04,0.12,0.16,8,155.0,124.10124796591109
675582,500,0.0,0.16,-0.16,0.08,46,281.0,190.042558579178
639822,500,-0.0799999999999999,-0.16,0.0,0.08,76,500.0,259.12410747446273
957463,500,0.04,0.08,-0.2,0.08,31,372.0,224.3204975514454
5920,500,0.2,0.0,-0.12,0.08,45,482.0,255.00028066360085
100954,500,0.0,-0.12,0.0,0.2,20,500.0,259.12410747446273
518950,500,-0.2,0.2,-0.12,0.2,97,500.0,259.12410747446273
286706,500,0.12,0.08,0.12,-0.0799999999999999,40,304.0,199.61009906322943
510409,500,0.12,0.16,0.04,-0.16,34,500.0,259.12410747446273
914167,500,-0.0399999999999999,0.12,0.16,0.16,22,266.0,183.437052934862
1032465,500,0.0,-0.0799999999999999,-0.0399999999999999,0.08,37,500.0,259.12410747446273
690469,500,-0.0399999999999999,-0.0799999999999999,-0.0799999999999999,0.2,77,500.0,259.12410747446273
467504,500,-0.2,-0.0799999999999999,-0.2,0.16,12,195.0,147.79458774079183
898323,500,0.16,-0.0399999999999999,-0.0399999999999999,-0.12,46,500.0,259.12410747446273
815819,500,-0.2,-0.12,0.16,0.16,66,254.0,177.93406973728491
615026,500,0.2,0.08,-0.0799999999999999,0.08,30,500.0,259.12410747446273
971036,500,0.12,0.16,-0.16,0.08,99,500.0,259.12410747446273
930668,500,-0.16,-0.2,0.12,0.2,71,363.0,221.33251072945677
721200,500,0.2,-0.16,0.04,-0.0399999999999999,42,500.0,259.12410747446273
406572,500,0.08,-0.12,-0.12,0.08,1,12.0,11.803966698928043
262008,500,0.12,0.0,0.08,0.08,61,500.0,259.12410747446273
307996,500,0.08,0.08,-0.0799999999999999,0.2,39,500.0,259.12410747446273
564726,500,0.2,-0.16,0.12,0.0,24,500.0,259.12410747446273
460080,500,-0.2,-0.16,-0.16,0.0,80,177.0,137.48414931924944
423085,500,0.12,0.2,-0.12,-0.16,4,479.0,254.2910319592289
384136,500,0.2,0.08,-0.0399999999999999,-0.2,95,500.0,259.12410747446273
569898,500,0.04,0.16,-0.0799999999999999,0.0,30,500.0,259.12410747446273
895750,500,0.2,-0.16,0.04,0.08,99,500.0,259.12410747446273
337566,500,-0.0799999999999999,0.12,0.16,-0.12,87,399.0,232.814622138286
706784,500,-0.0799999999999999,-0.0399999999999999,0.12,-0.12,82,349.0,216.52092012335413
652593,500,-0.0399999999999999,0.0,0.16,-0.0399999999999999,62,255.0,178.40026752807307
116513,500,0.12,-0.2,-0.0399999999999999,0.08,12,500.0,259.12410747446273
429988,500,-0.0799999999999999,-0.2,-0.0399999999999999,-0.12,1,27.0,25.97285761784212
690870,500,-0.0399999999999999,-0.0399999999999999,0.16,-0.2,93,339.0,212.9580248943337
89095,500,0.08,-0.2,0.04,0.08,83,500.0,259.12410747446273
1015387,500,0.08,-0.2,0.0,0.2,99,500.0,259.12410747446273
803769,500,0.16,0.0,-0.12,-0.12,36,334.0,211.1360301602108
598531,500,0.08,-0.12,0.08,-0.2,12,500.0,259.12410747446273
904477,500,-0.12,0.08,0.08,0.08,81,500.0,259.12410747446273
80435,500,-0.0799999999999999,0.08,0.12,0.2,100,220.0,161.22037326261247
127451,500,-0.12,0.2,0.0,0.04,17,468.0,251.63506805524293
933609,500,-0.0399999999999999,-0.0799999999999999,0.08,0.12,94,336.0,211.868114203521
782235,500,0.2,-0.2,0.2,0.16,6,207.0,154.36486726379758
543209,500,-0.0799999999999999,-0.0399999999999999,0.04,-0.0799999999999999,71,397.0,232.20878496903543
1020703,500,0.04,0.12,0.08,-0.0799999999999999,51,350.0,216.87135736298407
307043,500,0.08,0.12,0.16,0.08,66,223.0,162.76474750037698
222742,500,0.16,0.08,0.16,0.16,46,303.0,199.20772222991923
386314,500,0.0,-0.0799999999999999,0.04,-0.12,76,500.0,259.12410747446273
1013610,500,0.08,-0.2,-0.0399999999999999,-0.2,77,500.0,259.12410747446273
799569,500,-0.0799999999999999,-0.2,-0.2,-0.0399999999999999,94,165.0,130.2941458980593
334525,500,0.08,-0.12,-0.0399999999999999,-0.16,94,322.0,206.6499301424963
656133,500,-0.12,0.16,0.08,-0.0399999999999999,54,417.0,238.10640819910924
766232,500,-0.0799999999999999,0.2,0.12,0.08,73,176.0,136.89483382071157
280788,500,-0.12,-0.16,0.2,0.0,46,330.0,209.65859843020436
664377,500,0.08,-0.16,0.04,0.04,79,500.0,259.12410747446273
1048659,500,0.08,0.04,-0.12,0.08,74,500.0,259.12410747446273
600529,500,0.12,-0.16,-0.0399999999999999,-0.0799999999999999,50,467.0,251.3892357625305
893986,500,-0.2,0.12,0.16,-0.0799999999999999,95,500.0,259.12410747446273
690858,500,0.04,-0.2,0.0,0.08,17,453.0,247.86889152816968
322384,500,0.0,0.12,0.16,0.08,44,243.0,172.71237416868487
488656,500,0.16,-0.0799999999999999,-0.0399999999999999,0.12,82,500.0,259.12410747446273
862379,500,-0.12,0.08,0.0,0.16,42,489.0,256.6305436257705
830348,500,0.12,0.12,-0.0799999999999999,0.16,44,500.0,259.12410747446273
808928,500,0.12,-0.0399999999999999,0.08,0.0,63,442.0,244.9971321213365
49746,500,0.08,0.16,0.16,0.2,79,160.0,127.22095476671424
536224,500,0.12,0.0,-0.2,0.12,15,205.0,153.28620491745806
132638,500,0.12,0.0,0.08,0.0,81,261.0,181.1682302245217
78305,500,0.2,0.12,0.0,0.0,45,397.0,232.20878496903543
711744,500,-0.12,0.08,-0.2,0.08,74,500.0,259.12410747446273
621924,500,-0.12,-0.16,0.12,-0.0399999999999999,10,233.0,167.81327454936869
472769,500,0.16,-0.0799999999999999,0.0,0.08,15,366.0,222.3374971347035
391262,500,0.16,-0.2,-0.2,0.12,45,202.0,151.65600938437632
978766,500,-0.16,0.2,0.16,0.12,17,162.0,128.45577402670685
343458,500,0.04,0.0,-0.0399999999999999,0.16,61,500.0,259.12410747446273
497067,500,-0.12,0.0,-0.0399999999999999,0.2,97,500.0,259.12410747446273
48074,500,0.08,-0.0399999999999999,0.08,-0.0799999999999999,88,500.0,259.12410747446273
995291,500,-0.0399999999999999,-0.0799999999999999,-0.12,-0.12,68,270.0,185.22773007715884
327103,500,-0.0799999999999999,0.2,0.16,-0.0799999999999999,77,230.0,166.31461104476787
875502,500,0.12,0.08,-0.0399999999999999,-0.16,39,500.0,259.12410747446273
85630,500,0.2,0.2,0.08,0.0,10,205.0,153.28620491745806
1030377,500,-0.2,-0.12,-0.0399999999999999,-0.2,16,304.0,199.61009906322943
902628,500,-0.2,0.16,-0.12,0.12,10,243.0,172.71237416868487
49123,500,-0.0399999999999999,0.08,0.12,-0.16,56,445.0,245.7897752398892
245383,500,-0.0799999999999999,0.0,0.0,-0.2,66,474.0,253.0946515823549
227209,500,-0.12,0.2,-0.2,-0.0399999999999999,39,310.0,201.9991366917325
574121,500,0.0,0.16,-0.0799999999999999,-0.2,37,417.0,238.10640819910924
157114,500,0.04,0.08,0.0,-0.0799999999999999,45,469.0,251.8801628510772
884089,500,-0.2,0.08,0.12,0.04,45,309.0,201.6039485373445
1012694,500,-0.16,0.0,-0.16,-0.0799999999999999,82,348.0,216.16942840857988
469979,500,0.2,0.0,0.16,0.16,20,308.0,201.20757125109785
422680,500,-0.16,0.12,0.04,0.12,22,500.0,259.12410747446273
585358,500,-0.12,-0.12,-0.0399999999999999,-0.2,94,500.0,259.12410747446273
181648,500,0.2,-0.2,0.08,-0.0799999999999999,36,500.0,259.12410747446273
948461,500,0.2,-0.12,-0.0399999999999999,-0.16,7,215.0,158.61527998401812
847087,500,0.0,0.12,-0.0399999999999999,-0.12,6,403.0,234.0154295101008
615592,500,0.12,-0.12,0.2,-0.2,88,340.0,213.3191508196507
236988,500,0.0,0.16,0.08,-0.2,62,327.0,208.5388138373145
65626,500,0.16,0.04,-0.2,-0.12,82,285.0,191.75432563818825
767241,500,0.0,0.16,0.16,0.16,72,181.0,139.8237848073298
738357,500,0.12,0.2,-0.2,0.04,97,460.0,249.64757254861843
886960,500,-0.2,-0.0799999999999999,0.08,-0.0799999999999999,71,500.0,259.12410747446273
468873,500,-0.0399999999999999,0.12,-0.16,0.12,46,500.0,259.12410747446273
