,Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
165164,500,-0.2,0.2,-0.0799999999999999,0.12,22,500.0,259.12410747446273
213643,500,0.16,0.2,0.2,0.0,74,136.0,111.80959300507357
879767,500,0.04,0.08,0.04,-0.0799999999999999,58,500.0,259.12410747446273
191022,500,0.0,0.2,0.0,-0.16,31,500.0,259.12410747446273
945655,500,-0.2,0.08,-0.12,0.08,12,500.0,259.12410747446273
620606,500,0.0,0.04,0.04,0.0,49,500.0,259.12410747446273
826652,500,0.08,0.04,0.2,-0.2,66,289.0,193.44564374317935
657143,500,-0.2,0.0,-0.2,-0.16,45,146.0,118.36630208241962
802420,500,0.08,-0.16,0.12,-0.16,11,500.0,259.12410747446273
785347,500,0.04,0.08,0.16,0.16,100,199.0,150.0110536187962
93161,500,0.0,0.08,0.04,0.2,51,243.0,172.71237416868487
1041814,500,-0.16,0.12,0.0,-0.0799999999999999,2,31.0,29.644619030774557
443621,500,0.04,-0.0799999999999999,0.2,-0.0399999999999999,100,258.0,179.79048611073645
903870,500,-0.16,0.2,0.0,0.2,94,443.0,245.26214072497248
558828,500,-0.16,-0.2,0.08,0.12,22,500.0,259.12410747446273
517288,500,-0.16,-0.0399999999999999,0.12,-0.12,61,397.0,232.20878496903543
728807,500,-0.12,0.2,-0.16,-0.0799999999999999,11,500.0,259.12410747446273
1039102,500,0.04,0.12,-0.16,0.08,34,455.0,248.3809089990244
350324,500,-0.12,0.0,0.2,-0.0399999999999999,34,204.0,152.74443823215452
901001,500,-0.2,0.04,-0.16,-0.2,1,4.0,3.982035973
1012089,500,-0.0799999999999999,0.16,0.12,0.04,6,173.0,135.1162263680502
429308,500,0.16,-0.2,0.04,-0.0799999999999999,81,500.0,259.12410747446273
924272,500,0.0,-0.0399999999999999,-0.0399999999999999,0.0,35,408.0,235.4962862317396
113170,500,-0.0399999999999999,-0.16,-0.16,-0.16,44,162.0,128.45577402670685
847525,500,-0.2,-0.12,-0.0799999999999999,-0.0799999999999999,23,500.0,259.12410747446273
708796,500,-0.2,-0.16,-0.16,-0.12,50,191.0,145.55132358711683
596554,500,-0.12,0.2,-0.0799999999999999,0.12,4,238.0,170.2812232492581
290385,500,-0.0399999999999999,0.08,0.08,0.0,23,426.0,240.64689665967987
458842,500,-0.0399999999999999,0.0,-0.0399999999999999,-0.12,50,500.0,259.12410747446273
55951,500,0.12,-0.12,-0.12,-0.12,54,203.0,152.2010413562232
521274,500,0.12,0.16,0.12,0.2,40,500.0,259.12410747446273
455318,500,0.04,-0.16,-0.16,-0.2,24,203.0,152.2010413562232
348934,500,0.12,0.16,0.0,0.2,61,500.0,259.12410747446273
760025,500,0.16,0.16,-0.16,0.04,49,319.0,205.5029042509182
40450,500,-0.16,0.04,0.08,-0.16,28,216.0,159.13943414406606
1014733,500,-0.16,-0.16,-0.2,-0.0399999999999999,49,205.0,153.28620491745806
7947,500,0.08,-0.0399999999999999,-0.0399999999999999,0.16,58,500.0,259.12410747446273
387950,500,0.0,-0.12,-0.0399999999999999,0.04,97,405.0,234.6104430719058
394427,500,-0.0399999999999999,0.0,0.2,-0.2,15,276.0,187.87371647662368
507067,500,0.04,0.16,-0.16,0.12,10,500.0,259.12410747446273
41904,500,0.2,-0.12,0.08,-0.0399999999999999,49,500.0,259.12410747446273
102554,500,0.08,-0.12,0.0,0.04,58,500.0,259.12410747446273
992134,500,-0.2,0.04,-0.12,0.16,37,362.0,220.9954972211201
422107,500,-0.2,0.0,0.04,0.16,62,500.0,259.12410747446273
307826,500,0.04,-0.2,0.04,0.2,79,500.0,259.12410747446273
467195,500,-0.2,0.0,-0.0399999999999999,-0.0799999999999999,100,500.0,259.12410747446273
185463,500,0.04,0.2,0.04,-0.0799999999999999,2,376.0,225.62277665225207
894267,500,-0.12,-0.12,0.2,0.12,66,293.0,195.1167571795629
136549,500,0.16,0.0,0.08,0.2,23,500.0,259.12410747446273
682626,500,0.04,0.2,-0.12,0.2,93,500.0,259.12410747446273
501537,500,-0.0799999999999999,0.04,0.12,0.12,37,273.0,186.5566856540278
514265,500,-0.12,-0.2,0.16,-0.0399999999999999,39,425.0,240.3680006616649
138404,500,-0.0799999999999999,-0.0799999999999999,0.16,-0.0799999999999999,17,220.0,161.22037326261247
209314,500,0.12,0.08,0.16,0.08,57,188.0,143.8510943406147
124348,500,-0.0799999999999999,0.12,0.08,-0.2,4,500.0,259.12410747446273
197273,500,-0.2,0.04,0.12,0.04,76,343.0,214.3960413197289
878564,500,0.08,0.0,0.2,0.2,44,179.0,138.6574817806778
226677,500,0.2,-0.2,-0.0399999999999999,0.16,49,500.0,259.12410747446273
305040,500,0.2,-0.16,-0.12,-0.0799999999999999,4,164.0,129.68319548451285
632029,500,0.2,-0.16,0.04,-0.16,58,500.0,259.12410747446273
433767,500,0.16,0.16,0.04,0.04,88,500.0,259.12410747446273
418371,500,0.0,-0.16,-0.2,0.16,7,196.0,148.35120397756944
