,Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
170122,500,-0.2,-0.12,0.2,-0.2,45,483.0,255.23527982161005
330979,500,0.08,0.16,0.0,-0.0399999999999999,51,500.0,259.12410747446273
373018,500,0.08,0.16,-0.0399999999999999,0.0,45,500.0,259.12410747446273
729300,500,0.04,-0.0399999999999999,0.0,0.0,64,500.0,259.12410747446273
901011,500,-0.0399999999999999,-0.0399999999999999,0.04,0.16,66,500.0,259.12410747446273
372270,500,0.12,0.12,0.16,0.04,23,218.0,160.18302979410896
549425,500,0.04,0.2,0.04,-0.0399999999999999,61,424.0,240.088265458039
162744,500,0.12,-0.0799999999999999,0.16,-0.0399999999999999,15,327.0,208.5388138373145
966605,500,0.2,-0.0799999999999999,0.2,-0.0399999999999999,94,267.0,183.88674177605745
922088,500,-0.0399999999999999,0.08,0.0,-0.0399999999999999,77,500.0,259.12410747446273
447646,500,0.04,0.2,0.12,-0.12,23,209.0,155.43706734402016
971182,500,-0.12,-0.0799999999999999,0.12,0.04,49,500.0,259.12410747446273
74182,500,0.16,-0.12,-0.0799999999999999,0.12,95,500.0,259.12410747446273
670881,500,0.12,0.08,-0.2,0.0,39,500.0,259.12410747446273
31083,500,0.16,-0.16,0.16,0.04,91,500.0,259.12410747446273
1006023,500,0.08,-0.0399999999999999,-0.16,-0.0799999999999999,97,281.0,190.042558579178
568970,500,0.08,0.0,0.16,-0.0799999999999999,40,500.0,259.12410747446273
523223,500,0.16,0.0,0.16,-0.2,80,500.0,259.12410747446273
603359,500,0.12,-0.2,-0.12,0.08,30,500.0,259.12410747446273
215973,500,0.0,0.04,0.2,-0.0399999999999999,73,300.0,197.9933125694241
811766,500,0.08,-0.0399999999999999,0.08,-0.0399999999999999,93,500.0,259.12410747446273
630999,500,-0.2,0.0,0.04,-0.0799999999999999,24,356.0,218.95201331182977
855653,500,-0.16,0.0,-0.0799999999999999,-0.12,46,500.0,259.12410747446273
789486,500,-0.0799999999999999,-0.2,-0.12,0.08,52,195.0,147.79458774079183
564058,500,0.08,0.16,0.16,0.0,4,172.0,134.5197857252259
894412,500,0.12,0.16,0.04,0.2,76,273.0,186.5566856540278
121032,500,0.0,-0.0399999999999999,-0.12,-0.12,46,445.0,245.7897752398892
193678,500,0.08,-0.0799999999999999,-0.0799999999999999,-0.0399999999999999,61,252.0,176.997461529307
626293,500,0.08,-0.2,0.08,0.08,40,500.0,259.12410747446273
422037,500,-0.0799999999999999,0.2,0.16,-0.0399999999999999,91,206.0,153.8263463027057
98230,500,-0.12,0.0,-0.2,-0.0399999999999999,72,186.0,142.70906434510624
562492,500,-0.16,0.0,-0.2,-0.12,28,147.0,119.01120317617236
919312,500,-0.12,-0.0399999999999999,-0.0399999999999999,0.12,83,500.0,259.12410747446273
486361,500,-0.16,-0.0799999999999999,0.08,0.16,37,354.0,218.2626246963858
578376,500,0.16,0.12,-0.0799999999999999,0.04,24,431.0,242.02887641830645
1000034,500,-0.0799999999999999,-0.0799999999999999,0.04,-0.0799999999999999,11,338.0,212.5958123313277
726602,500,0.08,-0.0399999999999999,0.08,0.12,46,293.0,195.1167571795629
712722,500,0.2,0.08,0.12,-0.0399999999999999,2,412.0,236.66505815489157
63615,500,0.04,0.12,0.04,0.08,40,469.0,251.8801628510772
626542,500,-0.16,0.2,0.16,0.16,76,197.0,148.90615036563673
575847,500,0.0,-0.12,0.12,-0.0799999999999999,52,500.0,259.12410747446273
311029,500,0.16,0.12,0.16,0.2,97,191.0,145.55132358711683
242177,500,-0.12,-0.16,0.04,-0.12,36,500.0,259.12410747446273
334341,500,0.08,0.08,0.0,0.04,6,127.0,105.73773906135244
35884,500,-0.16,-0.0799999999999999,-0.12,0.16,74,279.0,189.1789295460886
528331,500,0.12,0.16,0.04,0.04,94,267.0,183.88674177605745
536014,500,0.2,-0.0799999999999999,0.16,0.16,81,249.0,175.58195414455886
340104,500,0.0,-0.0799999999999999,0.16,0.12,8,500.0,259.12410747446273
134831,500,-0.2,0.08,-0.16,0.08,11,212.0,157.03333534194144
83450,500,-0.0799999999999999,0.0,-0.0399999999999999,0.12,100,500.0,259.12410747446273
298621,500,0.04,-0.12,-0.12,-0.12,7,500.0,259.12410747446273
527441,500,0.2,0.0,-0.0399999999999999,-0.0399999999999999,79,500.0,259.12410747446273
547260,500,0.16,0.16,0.16,0.16,40,150.0,120.93432143677008
319422,500,-0.0399999999999999,-0.0399999999999999,0.0,0.12,91,500.0,259.12410747446273
628740,500,0.04,-0.12,-0.0399999999999999,0.04,16,500.0,259.12410747446273
334058,500,0.0,-0.0399999999999999,-0.0799999999999999,0.08,20,380.0,226.9094985863798
436830,500,-0.0399999999999999,-0.0399999999999999,-0.0399999999999999,0.08,49,500.0,259.12410747446273
720863,500,-0.12,0.16,0.16,0.2,42,197.0,148.90615036563673
206973,500,0.04,-0.0799999999999999,-0.2,0.16,82,220.0,161.22037326261247
449784,500,0.0,-0.0799999999999999,-0.0799999999999999,0.2,15,304.0,199.61009906322943
936260,500,0.04,-0.12,0.08,-0.16,87,500.0,259.12410747446273
319943,500,-0.0799999999999999,0.0,-0.2,0.16,44,500.0,259.12410747446273
131148,500,-0.16,0.04,0.16,-0.0799999999999999,2,224.0,163.27645325787586
717460,500,-0.0399999999999999,-0.0799999999999999,0.12,0.12,80,500.0,259.12410747446273
1013995,500,-0.0799999999999999,-0.2,-0.12,-0.16,72,500.0,259.12410747446273
628263,500,-0.12,0.12,-0.2,0.0,58,223.0,162.76474750037698
920323,500,0.16,0.12,0.2,0.0,58,183.0,140.98310051254907
932588,500,-0.16,0.04,0.0,0.2,80,380.0,226.9094985863798
543102,500,0.08,-0.12,0.12,-0.16,52,500.0,259.12410747446273
233774,500,0.04,-0.16,0.0,-0.0399999999999999,11,327.0,208.5388138373145
597790,500,-0.0799999999999999,0.08,0.16,0.16,40,246.0,174.15363037203517
218197,500,0.0,0.0,0.2,0.2,20,173.0,135.1162263680502
644052,500,-0.0399999999999999,0.08,0.2,0.08,99,191.0,145.55132358711683
238820,500,-0.16,0.0,0.04,0.16,100,458.0,249.1431893962916
30963,500,0.08,-0.0399999999999999,-0.16,0.12,72,314.0,203.56806917826825
268871,500,0.12,-0.0799999999999999,0.0,0.2,8,321.0,206.26873635155093
972240,500,-0.0799999999999999,-0.16,0.0,0.2,54,455.0,248.3809089990244
467940,500,0.12,0.12,0.2,-0.0799999999999999,76,212.0,157.03333534194144
890695,500,-0.0799999999999999,-0.2,0.08,0.0,57,500.0,259.12410747446273
603208,500,0.2,-0.0799999999999999,0.0,-0.2,100,411.0,236.37418069698248
449510,500,0.16,-0.0799999999999999,0.12,0.0,34,460.0,249.64757254861843
713794,500,-0.0799999999999999,-0.0399999999999999,-0.16,0.08,40,281.0,190.042558579178
497538,500,-0.0799999999999999,0.08,-0.2,-0.12,8,272.0,186.1150307462666
227151,500,-0.2,-0.0799999999999999,0.08,0.04,39,500.0,259.12410747446273
973104,500,-0.0399999999999999,0.16,0.04,0.04,2,216.0,159.13943414406606
251043,500,0.08,-0.16,-0.12,0.16,99,345.0,215.1085946361824
251123,500,0.2,0.08,-0.2,-0.16,1,2.0,1.997
854001,500,0.2,0.04,0.0,-0.0799999999999999,100,500.0,259.12410747446273
2720,500,0.0,0.0,0.2,-0.16,82,297.0,196.76790731449051
388574,500,-0.16,0.16,0.12,0.04,35,204.0,152.74443823215452
614370,500,0.08,-0.2,0.04,0.0,77,500.0,259.12410747446273
208267,500,0.08,-0.0799999999999999,-0.0399999999999999,-0.0799999999999999,94,500.0,259.12410747446273
1036170,500,0.16,0.08,0.0,0.04,2,161.0,127.8392919024141
747502,500,0.16,0.16,-0.0799999999999999,-0.0399999999999999,8,445.0,245.7897752398892
517689,500,0.0,0.0,0.04,0.12,45,500.0,259.12410747446273
210888,500,-0.0799999999999999,0.2,0.08,0.16,15,156.0,124.72894422201334
907103,500,0.2,-0.0799999999999999,0.16,0.08,11,165.0,130.2941458980593
913059,500,0.2,0.0,-0.0799999999999999,0.0,58,500.0,259.12410747446273
277899,500,0.08,0.12,0.2,0.0,91,181.0,139.8237848073298
144819,500,0.08,-0.16,0.2,0.2,57,251.0,176.52704265727883
471087,500,0.16,0.2,-0.16,-0.0799999999999999,19,500.0,259.12410747446273
180738,500,0.12,0.16,-0.12,0.08,71,500.0,259.12410747446273
237680,500,-0.0399999999999999,-0.0799999999999999,-0.2,-0.16,91,163.0,129.07040670462672
301335,500,-0.2,-0.2,-0.0799999999999999,0.04,72,396.0,231.9044984644287
836739,500,0.16,-0.0399999999999999,0.0,-0.0399999999999999,32,324.0,207.4088904110126
119539,500,0.16,-0.12,0.04,0.0,33,482.0,255.00028066360085
350286,500,-0.0399999999999999,0.08,0.0,-0.0799999999999999,68,500.0,259.12410747446273
554829,500,0.12,0.04,0.2,0.12,51,192.0,146.11466961635549
450890,500,0.0,0.04,-0.2,0.12,35,319.0,205.5029042509182
815487,500,-0.0399999999999999,-0.0799999999999999,0.2,0.08,61,294.0,195.53140690802425
244108,500,-0.12,-0.12,0.0,0.08,30,500.0,259.12410747446273
954777,500,0.16,-0.12,0.04,-0.12,16,294.0,195.53140690802425
856952,500,0.2,0.04,0.16,0.08,16,249.0,175.58195414455886
736385,500,-0.12,-0.0399999999999999,0.0,-0.0399999999999999,30,454.0,248.1252848535852
776548,500,-0.0799999999999999,0.04,0.0,0.12,77,500.0,259.12410747446273
309582,500,0.08,-0.2,-0.16,0.16,19,222.0,162.25150200639618
109798,500,0.12,0.04,0.04,0.12,40,500.0,259.12410747446273
673299,500,0.2,0.2,0.2,0.12,7,114.0,96.67228018368108
918537,500,0.12,0.0,0.0,0.12,99,343.0,214.3960413197289
770364,500,-0.0399999999999999,0.16,-0.0799999999999999,-0.12,81,500.0,259.12410747446273
19236,500,-0.2,0.16,-0.12,0.16,62,500.0,259.12410747446273
743162,500,-0.16,0.08,0.04,-0.16,49,500.0,259.12410747446273
110474,500,-0.2,0.0,0.16,-0.2,64,500.0,259.12410747446273
36627,500,-0.12,0.04,-0.2,-0.0799999999999999,80,202.0,151.65600938437632
743507,500,-0.16,0.0,-0.0799999999999999,0.12,1,15.0,14.689058387031462
560222,500,-0.0399999999999999,0.12,0.12,-0.16,87,392.0,230.6781687903556
467027,500,0.12,-0.0399999999999999,-0.16,0.12,76,500.0,259.12410747446273
709394,500,0.04,0.16,0.08,0.04,39,241.0,171.74429423544947
138598,500,0.12,0.0,0.0,0.04,34,500.0,259.12410747446273
122515,500,-0.16,-0.0399999999999999,0.12,-0.0399999999999999,42,500.0,259.12410747446273
159947,500,0.04,0.2,0.16,0.08,46,163.0,129.07040670462672
617672,500,0.2,-0.0799999999999999,0.08,-0.16,52,500.0,259.12410747446273
65727,500,0.0,0.04,0.0,0.12,73,500.0,259.12410747446273
963153,500,0.2,-0.16,0.04,0.16,15,500.0,259.12410747446273
161220,500,-0.0399999999999999,-0.0399999999999999,-0.0399999999999999,-0.2,15,500.0,259.12410747446273
181734,500,0.2,-0.16,-0.0399999999999999,-0.16,88,429.0,241.47857455848637
375344,500,0.12,0.12,0.16,-0.0799999999999999,12,500.0,259.12410747446273
222913,500,0.2,0.08,-0.0799999999999999,-0.0799999999999999,91,488.0,256.3997428543335
146640,500,-0.12,-0.0399999999999999,0.12,0.16,24,500.0,259.12410747446273
136434,500,0.12,0.16,-0.16,0.2,50,407.0,235.201891907462
800126,500,0.12,0.0,-0.0799999999999999,0.08,51,305.0,200.01126876603976
84491,500,0.16,-0.16,-0.0399999999999999,-0.2,56,239.0,170.77037957951032
845227,500,0.12,-0.0799999999999999,0.16,-0.0799999999999999,100,500.0,259.12410747446273
866066,500,-0.0799999999999999,0.04,-0.0399999999999999,0.0,23,444.0,245.5263543027976
872685,500,0.2,0.08,-0.0799999999999999,0.2,36,500.0,259.12410747446273
893642,500,0.0,0.08,-0.2,0.04,42,311.0,202.3931392816573
199075,500,0.2,0.04,0.0,-0.12,100,500.0,259.12410747446273
640591,500,0.0,0.04,0.16,0.12,17,156.0,124.72894422201334
946922,500,0.16,0.04,0.12,0.04,100,500.0,259.12410747446273
550581,500,-0.12,0.08,-0.16,0.16,51,371.0,223.99247497637447
39890,500,0.04,-0.0799999999999999,0.0,-0.12,100,500.0,259.12410747446273
1049877,500,-0.2,-0.0399999999999999,0.12,0.2,61,236.0,169.2984905058788
30979,500,0.16,-0.2,0.08,0.0,36,500.0,259.12410747446273
672511,500,0.16,0.08,0.08,0.08,76,354.0,218.2626246963858
