,Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
574900,500,-0.0799999999999999,0.12,0.16,-0.2,95,322.0,206.6499301424963
497825,500,-0.2,0.16,0.0,0.04,81,500.0,259.12410747446273
346082,500,-0.0799999999999999,0.16,0.2,-0.0399999999999999,24,149.0,120.29520705794393
330334,500,-0.0799999999999999,0.12,-0.12,-0.0399999999999999,76,500.0,259.12410747446273
610832,500,-0.16,0.12,-0.12,0.0,32,500.0,259.12410747446273
100533,500,-0.12,0.08,0.16,-0.0399999999999999,64,373.0,224.64753605879108
985303,500,0.0,0.16,0.2,-0.0399999999999999,87,196.0,148.35120397756944
357810,500,0.0,-0.12,0.16,0.16,54,336.0,211.868114203521
97329,500,-0.0399999999999999,0.12,-0.0399999999999999,-0.16,6,195.0,147.79458774079183
181274,500,0.12,-0.12,0.08,0.2,28,188.0,143.8510943406147
319937,500,0.16,0.16,0.08,0.2,35,180.0,139.2415093353358
962216,500,0.12,-0.0799999999999999,0.0,0.08,31,500.0,259.12410747446273
758367,500,0.04,-0.0799999999999999,-0.2,-0.2,30,216.0,159.13943414406606
163186,500,-0.2,0.2,-0.12,-0.16,7,182.0,140.4043134529078
407096,500,-0.0799999999999999,-0.12,0.0,0.04,99,432.0,242.30278978905156
886799,500,-0.2,0.16,-0.0399999999999999,0.0,76,396.0,231.9044984644287
1035760,500,0.0,-0.0399999999999999,-0.2,0.04,54,241.0,171.74429423544947
374465,500,0.12,0.04,0.04,-0.16,12,500.0,259.12410747446273
137520,500,0.0,0.08,-0.0799999999999999,-0.0399999999999999,81,356.0,218.95201331182977
896857,500,-0.2,0.04,-0.2,-0.12,49,166.0,130.9032634603651
90246,500,-0.12,-0.0799999999999999,0.0,0.08,56,500.0,259.12410747446273
599930,500,0.0,0.0,0.16,-0.0399999999999999,6,500.0,259.12410747446273
237779,500,0.16,-0.0799999999999999,0.0,-0.0799999999999999,39,500.0,259.12410747446273
98264,500,-0.16,0.2,0.08,-0.16,80,500.0,259.12410747446273
913429,500,-0.16,0.08,-0.16,-0.16,50,181.0,139.8237848073298
728080,500,-0.12,0.0,0.16,0.12,42,228.0,165.30797109962572
154586,500,-0.2,-0.12,0.04,-0.16,64,401.0,233.41682973705548
748746,500,0.04,0.04,0.04,-0.2,30,500.0,259.12410747446273
915198,500,-0.16,-0.0399999999999999,0.04,-0.12,54,500.0,259.12410747446273
988019,500,0.04,-0.16,0.04,0.0,83,500.0,259.12410747446273
906428,500,-0.2,0.08,-0.12,-0.16,54,500.0,259.12410747446273
356971,500,0.2,-0.2,-0.0399999999999999,0.16,68,500.0,259.12410747446273
328801,500,0.16,-0.0399999999999999,-0.16,0.04,22,166.0,130.9032634603651
97156,500,-0.0799999999999999,-0.12,-0.12,-0.12,95,243.0,172.71237416868487
499732,500,0.12,0.16,-0.16,0.08,11,426.0,240.64689665967987
634674,500,0.2,-0.0399999999999999,0.0,0.08,36,500.0,259.12410747446273
1032654,500,0.0,-0.12,0.08,-0.2,50,500.0,259.12410747446273
336010,500,0.12,-0.2,-0.0399999999999999,0.12,64,454.0,248.1252848535852
605807,500,0.08,0.16,0.04,0.04,46,280.0,189.61139275745032
455988,500,0.08,0.2,-0.0399999999999999,-0.2,51,402.0,233.71657924784432
941933,500,0.08,-0.0399999999999999,0.2,0.2,33,204.0,152.74443823215452
499766,500,-0.12,0.12,-0.0799999999999999,0.16,24,500.0,259.12410747446273
698492,500,-0.12,0.04,0.12,-0.16,7,314.0,203.56806917826825
113809,500,-0.0799999999999999,-0.2,-0.0799999999999999,0.16,23,246.0,174.15363037203517
239686,500,-0.12,-0.0399999999999999,-0.2,0.12,97,345.0,215.1085946361824
433515,500,0.0,0.04,-0.0799999999999999,0.08,30,431.0,242.02887641830645
