,Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
939400,500,0.0,0.08,-0.2,0.08,16,379.0,226.58926638553643
274848,500,-0.2,-0.0399999999999999,0.0,0.08,8,500.0,259.12410747446273
796481,500,-0.12,-0.12,-0.16,-0.0399999999999999,15,147.0,119.01120317617236
516058,500,-0.16,0.04,-0.2,-0.0799999999999999,99,500.0,259.12410747446273
198782,500,-0.0799999999999999,-0.12,0.0,-0.2,33,500.0,259.12410747446273
703150,500,0.0,-0.12,0.12,0.12,30,500.0,259.12410747446273
611695,500,-0.0799999999999999,0.0,-0.0799999999999999,0.2,45,500.0,259.12410747446273
901844,500,0.12,-0.0399999999999999,-0.2,-0.2,8,119.0,100.20096028883653
466480,500,0.2,-0.0399999999999999,-0.0799999999999999,-0.16,51,317.0,204.73245639719377
661784,500,0.16,0.2,-0.0799999999999999,0.12,24,387.0,229.12438528065348
130962,500,0.08,0.04,0.08,-0.16,56,274.0,186.9970155970657
298864,500,-0.0799999999999999,-0.16,-0.12,-0.16,23,220.0,161.22037326261247
902584,500,-0.2,0.2,-0.0399999999999999,-0.12,83,500.0,259.12410747446273
978111,500,0.04,0.16,-0.0799999999999999,0.2,95,500.0,259.12410747446273
857198,500,-0.2,-0.0399999999999999,0.0,0.2,2,190.0,144.98628243442008
977890,500,-0.2,0.0,0.08,0.2,66,270.0,185.22773007715884
131236,500,-0.0399999999999999,-0.16,-0.0799999999999999,-0.0399999999999999,32,249.0,175.58195414455886
92888,500,0.16,-0.0399999999999999,-0.12,-0.16,76,334.0,211.1360301602108
1029939,500,-0.2,-0.12,-0.0399999999999999,-0.16,91,495.0,258.0008802903204
997702,500,-0.12,-0.0799999999999999,0.16,-0.2,1,10.0,9.86607435036106
961223,500,0.0,-0.0399999999999999,0.12,0.2,68,475.0,253.33536762760784
693123,500,0.04,-0.0399999999999999,0.16,0.08,16,347.0,215.81687904571703
660193,500,-0.0399999999999999,0.12,-0.0399999999999999,0.04,6,355.0,218.60783682229663
431598,500,0.08,0.2,0.12,0.12,95,194.0,147.23629663068388
50634,500,0.2,0.08,-0.0799999999999999,0.2,37,500.0,259.12410747446273
547253,500,0.0,-0.0799999999999999,0.08,-0.0799999999999999,49,500.0,259.12410747446273
934267,500,-0.2,0.08,-0.12,0.0,1,7.0,6.9373140566993
981484,500,0.16,-0.12,-0.2,-0.16,99,169.0,132.71967394294714
852796,500,-0.12,0.08,-0.16,0.16,87,500.0,259.12410747446273
342052,500,-0.0799999999999999,-0.0399999999999999,-0.0799999999999999,-0.2,81,304.0,199.61009906322943
606231,500,0.2,0.0,-0.16,-0.12,57,335.0,211.5026220697302
893309,500,-0.12,0.08,0.04,0.08,51,389.0,229.7487010884371
463031,500,0.0,0.2,0.12,0.04,1,16.0,15.644991211870368
55695,500,0.04,0.12,-0.2,-0.0399999999999999,51,357.0,219.29515727189428
719129,500,0.2,0.04,-0.0399999999999999,0.04,73,500.0,259.12410747446273
1000017,500,0.12,0.12,0.08,-0.16,79,500.0,259.12410747446273
305797,500,0.16,0.04,0.16,0.16,99,194.0,147.23629663068388
124266,500,-0.12,0.04,0.16,0.16,95,233.0,167.81327454936869
603200,500,0.16,-0.16,-0.2,0.08,76,209.0,155.43706734402016
386239,500,-0.12,0.0,0.12,0.16,39,414.0,237.2441977914856
1013168,500,-0.16,-0.0799999999999999,0.0,0.16,97,500.0,259.12410747446273
458834,500,-0.16,-0.0399999999999999,0.12,-0.0799999999999999,97,500.0,259.12410747446273
417292,500,0.16,0.0,0.16,-0.16,35,300.0,197.9933125694241
824821,500,0.16,0.0,0.04,-0.12,15,500.0,259.12410747446273
407551,500,0.04,0.2,0.08,0.08,77,265.0,182.9860109677653
357136,500,0.12,-0.0799999999999999,-0.2,0.08,30,284.0,191.32831056989795
435780,500,-0.16,-0.16,0.12,0.16,79,487.0,256.1682475971249
236034,500,0.08,-0.16,0.16,0.04,88,280.0,189.61139275745032
78195,500,-0.12,0.04,0.08,-0.0799999999999999,32,500.0,259.12410747446273
337667,500,0.12,-0.12,-0.0799999999999999,0.2,7,275.0,187.4360245502745
458385,500,0.08,0.0,-0.16,0.0,44,500.0,259.12410747446273
458880,500,-0.0399999999999999,-0.16,0.2,0.04,93,291.0,194.283710891514
406259,500,-0.2,-0.12,0.2,-0.0399999999999999,82,500.0,259.12410747446273
597797,500,0.04,-0.0399999999999999,-0.2,0.12,49,249.0,175.58195414455886
203375,500,-0.2,0.0,-0.2,-0.0399999999999999,33,179.0,138.6574817806778
715151,500,-0.0799999999999999,0.0,0.0,-0.0399999999999999,93,500.0,259.12410747446273
907451,500,-0.0799999999999999,0.08,0.08,-0.0799999999999999,68,500.0,259.12410747446273
578911,500,0.2,0.04,0.04,-0.2,87,500.0,259.12410747446273
438218,500,-0.0399999999999999,0.0,-0.0399999999999999,0.04,66,500.0,259.12410747446273
416430,500,0.08,0.04,-0.2,0.04,11,500.0,259.12410747446273
228634,500,0.2,-0.0399999999999999,-0.0799999999999999,0.0,76,500.0,259.12410747446273
955209,500,-0.2,0.0,0.16,0.04,36,250.0,176.0552082821252
49261,500,0.04,0.16,0.04,-0.2,51,500.0,259.12410747446273
997144,500,-0.12,-0.12,0.04,-0.2,71,358.0,219.6372718000786
904291,500,0.04,0.08,-0.12,0.08,22,500.0,259.12410747446273
267549,500,0.12,-0.0399999999999999,-0.0399999999999999,-0.12,50,386.0,228.81081773385503
24822,500,0.0,-0.0799999999999999,0.2,0.0,20,500.0,259.12410747446273
537825,500,-0.2,0.08,-0.16,0.04,71,269.0,184.78207630607707
472305,500,-0.0799999999999999,-0.0799999999999999,0.12,-0.0799999999999999,81,500.0,259.12410747446273
478494,500,-0.2,0.04,-0.0799999999999999,-0.0399999999999999,100,500.0,259.12410747446273
858590,500,0.0,-0.2,0.08,0.0,1,10.0,9.86607435036106
850670,500,0.0,-0.16,-0.2,0.12,71,347.0,215.81687904571703
592282,500,0.2,0.2,0.12,-0.12,81,382.0,227.54708378034883
667800,500,0.04,0.0,0.08,0.0,71,500.0,259.12410747446273
766125,500,0.08,0.16,0.08,-0.16,10,434.0,242.8481537754253
696766,500,-0.0799999999999999,0.04,0.08,-0.0399999999999999,91,500.0,259.12410747446273
323203,500,0.04,0.12,0.12,0.16,11,196.0,148.35120397756944
261739,500,0.0,-0.2,-0.16,-0.12,11,500.0,259.12410747446273
731017,500,-0.16,0.0,-0.2,0.0,36,244.0,173.1942370461788
513681,500,0.12,-0.0799999999999999,0.08,-0.0399999999999999,4,247.0,174.63116948091906
243219,500,0.0,-0.12,-0.0799999999999999,0.12,82,500.0,259.12410747446273
31686,500,-0.0399999999999999,-0.0799999999999999,0.0,-0.0399999999999999,24,500.0,259.12410747446273
369265,500,0.0,0.08,-0.0399999999999999,0.12,45,500.0,259.12410747446273
209255,500,-0.0799999999999999,-0.12,0.16,-0.0399999999999999,56,296.0,196.35697824923827
380015,500,0.0,0.2,0.0,-0.2,30,500.0,259.12410747446273
108634,500,0.04,0.12,0.0,0.12,19,500.0,259.12410747446273
1008941,500,0.16,0.08,0.04,0.2,72,500.0,259.12410747446273
496240,500,0.0,-0.12,0.12,-0.12,87,500.0,259.12410747446273
560498,500,-0.16,-0.0799999999999999,-0.12,-0.12,64,187.0,143.28093715207092
492511,500,0.12,-0.0799999999999999,-0.0399999999999999,-0.12,66,396.0,231.9044984644287
247815,500,-0.0399999999999999,-0.16,0.08,0.04,50,500.0,259.12410747446273
541872,500,0.12,0.04,-0.12,0.0,76,500.0,259.12410747446273
349250,500,0.0,0.12,-0.0799999999999999,0.04,20,500.0,259.12410747446273
674099,500,-0.16,-0.16,0.16,0.2,24,198.0,149.45943191453983
18887,500,0.0,-0.2,0.0,0.12,8,443.0,245.26214072497248
795644,500,-0.0799999999999999,0.12,-0.0399999999999999,0.04,91,500.0,259.12410747446273
213166,500,-0.12,0.08,-0.0399999999999999,-0.12,91,500.0,259.12410747446273
398843,500,-0.0399999999999999,0.2,0.2,-0.12,8,177.0,137.48414931924944
751721,500,-0.2,-0.12,0.08,-0.12,1,12.0,11.803966698928043
722821,500,-0.16,0.2,0.0,-0.2,63,500.0,259.12410747446273
138983,500,0.16,-0.0399999999999999,0.08,0.0,23,500.0,259.12410747446273
991660,500,0.2,0.16,0.0,0.08,76,500.0,259.12410747446273
463962,500,-0.16,0.12,-0.16,-0.0799999999999999,20,500.0,259.12410747446273
508654,500,0.12,0.2,0.08,0.04,44,276.0,187.87371647662368
518663,500,0.0,0.0,-0.16,-0.0399999999999999,81,273.0,186.5566856540278
307603,500,-0.2,-0.12,0.04,0.08,30,500.0,259.12410747446273
158087,500,0.16,0.08,0.0,0.04,6,404.0,234.3133832215705
191822,500,0.2,-0.12,0.2,-0.12,57,241.0,171.74429423544947
127957,500,-0.0799999999999999,0.0,0.0,-0.0799999999999999,24,500.0,259.12410747446273
294722,500,0.04,-0.0799999999999999,-0.12,0.2,74,500.0,259.12410747446273
98603,500,-0.12,-0.0799999999999999,0.12,-0.2,15,500.0,259.12410747446273
509053,500,-0.12,-0.0399999999999999,-0.2,-0.0799999999999999,63,184.0,141.56015121101143
400686,500,0.12,0.16,0.0,0.12,46,350.0,216.87135736298407
612172,500,-0.0399999999999999,-0.12,0.12,0.16,31,500.0,259.12410747446273
587045,500,0.16,0.0,-0.2,-0.0799999999999999,2,246.0,174.15363037203517
9946,500,-0.2,0.12,-0.12,0.2,17,500.0,259.12410747446273
889089,500,-0.12,-0.2,-0.0799999999999999,-0.0399999999999999,35,500.0,259.12410747446273
460271,500,-0.2,-0.0799999999999999,0.04,0.08,82,500.0,259.12410747446273
353329,500,-0.0399999999999999,-0.0799999999999999,0.2,0.0,71,500.0,259.12410747446273
43889,500,0.16,0.08,-0.0799999999999999,-0.16,58,500.0,259.12410747446273
47669,500,0.0,-0.0399999999999999,-0.16,-0.0799999999999999,76,219.0,160.70248070472664
936124,500,-0.12,0.2,0.12,0.0,2,500.0,259.12410747446273
595720,500,0.04,-0.0399999999999999,-0.16,-0.16,34,207.0,154.36486726379758
382926,500,0.08,0.04,0.08,-0.0399999999999999,91,500.0,259.12410747446273
168209,500,-0.2,0.08,0.12,0.04,23,344.0,214.7528531957697
233926,500,-0.16,0.2,-0.12,0.04,61,500.0,259.12410747446273
1041286,500,-0.0799999999999999,0.0,-0.0399999999999999,0.08,2,242.0,172.22906135274312
683858,500,-0.12,0.2,-0.0399999999999999,0.0,11,346.0,215.46326885227384
929975,500,0.16,0.16,-0.2,-0.12,64,275.0,187.4360245502745
663243,500,0.04,-0.2,-0.0399999999999999,0.12,8,259.0,180.25111465240423
47866,500,0.2,-0.0799999999999999,-0.16,-0.2,45,182.0,140.4043134529078
972693,500,-0.16,-0.12,-0.16,-0.12,49,150.0,120.93432143677008
598525,500,-0.12,-0.2,0.16,0.04,7,343.0,214.3960413197289
236832,500,-0.0799999999999999,0.0,0.2,-0.0399999999999999,44,500.0,259.12410747446273
553432,500,-0.12,-0.0799999999999999,0.04,-0.12,36,500.0,259.12410747446273
996278,500,0.2,0.12,-0.0799999999999999,0.2,91,500.0,259.12410747446273
660420,500,-0.0399999999999999,-0.2,-0.2,-0.2,37,155.0,124.10124796591109
166067,500,0.08,0.12,0.04,0.04,37,485.0,255.7031652601988
557555,500,-0.0399999999999999,0.16,0.0,-0.16,79,500.0,259.12410747446273
310758,500,0.16,0.2,-0.0799999999999999,0.2,24,306.0,200.41123495974165
53415,500,-0.2,0.04,0.04,-0.2,20,500.0,259.12410747446273
732684,500,-0.0399999999999999,0.12,0.08,0.16,97,500.0,259.12410747446273
260546,500,-0.12,-0.0399999999999999,0.16,0.04,20,370.0,223.663465372492
1043965,500,0.04,-0.12,0.04,0.04,73,500.0,259.12410747446273
710441,500,-0.12,0.08,0.08,0.2,34,500.0,259.12410747446273
201269,500,0.0,0.08,0.04,-0.12,10,485.0,255.7031652601988
577756,500,-0.12,-0.16,0.0,0.16,99,500.0,259.12410747446273
605376,500,0.12,-0.0799999999999999,0.04,-0.16,34,500.0,259.12410747446273
774576,500,-0.16,0.16,0.0,0.12,95,459.0,249.39575982810277
410499,500,-0.16,0.08,0.2,0.12,80,175.0,136.3037450558792
334905,500,0.08,-0.0399999999999999,-0.16,0.12,91,500.0,259.12410747446273
313705,500,0.08,-0.0799999999999999,0.04,0.2,77,500.0,259.12410747446273
393482,500,0.08,-0.12,0.12,0.16,28,304.0,199.61009906322943
150667,500,0.04,0.08,-0.12,0.0,58,293.0,195.1167571795629
549315,500,-0.12,-0.12,0.08,0.16,31,500.0,259.12410747446273
259964,500,-0.16,0.2,-0.0399999999999999,-0.16,4,268.0,184.33508155072929
451402,500,0.2,0.08,0.2,0.16,68,155.0,124.10124796591109
884027,500,0.16,0.16,-0.2,-0.12,22,221.0,161.73671214282464
632217,500,0.12,-0.0799999999999999,-0.2,0.0,76,257.0,179.32847152531238
449838,500,-0.0399999999999999,0.08,0.04,-0.0399999999999999,71,255.0,178.40026752807307
280326,500,-0.16,0.04,0.08,0.2,44,212.0,157.03333534194144
63192,500,-0.12,0.0,-0.0399999999999999,0.08,28,500.0,259.12410747446273
861111,500,-0.2,0.16,-0.2,-0.0399999999999999,71,272.0,186.1150307462666
54966,500,0.08,0.2,0.16,0.0,32,246.0,174.15363037203517
417117,500,0.16,0.0,0.04,0.16,10,472.0,252.61104434905008
401488,500,-0.0399999999999999,-0.16,-0.2,0.08,80,258.0,179.79048611073645
904205,500,-0.12,0.16,-0.0399999999999999,0.0,63,500.0,259.12410747446273
230172,500,-0.0799999999999999,-0.0799999999999999,0.2,-0.12,63,318.0,205.1182590280022
66621,500,-0.12,0.04,-0.16,0.04,34,371.0,223.99247497637447
392958,500,0.0,0.12,-0.12,-0.2,88,500.0,259.12410747446273
1752,500,0.16,-0.2,0.16,0.16,31,500.0,259.12410747446273
594476,500,0.08,-0.0799999999999999,0.2,0.04,80,250.0,176.0552082821252
902693,500,0.2,0.0,-0.12,0.04,54,439.0,244.1973121970077
927322,500,0.0,-0.2,-0.16,-0.0399999999999999,31,369.0,223.3334657698014
264875,500,-0.16,-0.2,0.04,0.12,36,442.0,244.9971321213365
190369,500,0.12,-0.2,-0.2,-0.0799999999999999,10,295.0,195.94481268730016
455591,500,0.04,0.0,-0.16,0.0,54,295.0,195.94481268730016
978427,500,0.16,-0.16,0.0,0.0,56,500.0,259.12410747446273
89952,500,0.2,-0.0799999999999999,0.04,0.16,71,500.0,259.12410747446273
707606,500,-0.2,0.12,0.2,0.2,12,133.0,109.8038569784453
526762,500,0.16,-0.16,-0.12,-0.16,93,208.0,154.90177266200618
233625,500,0.16,-0.12,0.2,0.0,10,147.0,119.01120317617236
551026,500,-0.2,-0.0799999999999999,-0.0399999999999999,-0.0799999999999999,28,278.0,188.74516504121223
61686,500,-0.0799999999999999,0.2,-0.0399999999999999,-0.0399999999999999,58,500.0,259.12410747446273
644856,500,0.0,-0.0799999999999999,0.04,0.04,2,303.0,199.20772222991923
301067,500,0.2,-0.2,-0.12,-0.2,7,221.0,161.73671214282464
912163,500,-0.0799999999999999,-0.0399999999999999,-0.16,0.12,62,500.0,259.12410747446273
138145,500,0.16,0.08,-0.16,0.12,94,500.0,259.12410747446273
452376,500,-0.0399999999999999,-0.0799999999999999,0.2,-0.0799999999999999,8,500.0,259.12410747446273
853578,500,0.08,0.0,-0.0799999999999999,0.08,15,500.0,259.12410747446273
931595,500,-0.16,0.04,0.2,-0.12,76,198.0,149.45943191453983
138775,500,0.2,0.08,-0.0799999999999999,0.04,100,500.0,259.12410747446273
691480,500,0.08,-0.0399999999999999,-0.0399999999999999,0.12,76,500.0,259.12410747446273
711195,500,0.2,0.04,-0.16,0.0,37,500.0,259.12410747446273
751809,500,-0.2,0.0,-0.16,-0.2,76,222.0,162.25150200639618
992546,500,0.2,0.0,-0.16,0.04,7,461.0,249.89862983097257
926914,500,0.2,0.2,-0.2,-0.0799999999999999,51,447.0,246.314248696427
700822,500,-0.2,0.2,0.0,-0.16,1,63.0,57.4828692658625
166735,500,-0.0399999999999999,0.12,-0.16,0.12,100,500.0,259.12410747446273
222490,500,-0.2,0.08,-0.16,0.0,11,195.0,147.79458774079183
1033918,500,0.12,0.2,0.2,0.0,83,144.0,117.07067248125485
276896,500,-0.0399999999999999,0.04,0.2,-0.12,54,220.0,161.22037326261247
67296,500,0.0,0.2,0.16,-0.0799999999999999,91,295.0,195.94481268730016
87121,500,0.0,0.0,-0.2,0.04,52,332.0,210.399533767009
521503,500,0.12,0.08,0.08,-0.12,1,31.0,29.644619030774557
392603,500,0.04,0.0,0.16,-0.0799999999999999,81,252.0,176.997461529307
562209,500,0.16,-0.16,-0.12,-0.2,15,500.0,259.12410747446273
584359,500,0.08,-0.0799999999999999,0.0,-0.2,17,275.0,187.4360245502745
172340,500,0.2,0.12,-0.12,-0.2,36,211.0,156.5028438735621
253470,500,0.08,-0.12,-0.0799999999999999,0.2,4,332.0,210.399533767009
932256,500,-0.12,0.16,0.0,0.16,61,384.0,228.1808492014208
945651,500,-0.16,0.16,-0.2,0.2,91,500.0,259.12410747446273
319437,500,0.0,0.2,-0.0799999999999999,0.12,58,500.0,259.12410747446273
