Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return
500,0.043964579701423645,-0.005091636907309294,-0.010866004042327404,-0.03929607570171356,6,371.0
500,-0.01194116659462452,-0.021886443719267845,-0.022618183866143227,0.03378795087337494,70,333.0
500,0.045020390301942825,-0.011606445536017418,0.009002835489809513,-0.023685691878199577,29,500.0
500,-0.008384090848267078,0.04319512099027634,0.006320905406028032,-0.020803656429052353,64,500.0
500,0.04628516361117363,0.025899959728121758,0.04554050415754318,0.002545603085309267,40,292.0
500,0.01131186168640852,0.003847552929073572,-0.04210673272609711,-0.020329365506768227,62,500.0
500,0.02899806760251522,-0.00427190912887454,-0.04011179879307747,-0.03663790598511696,18,292.0
500,-0.0009580177720636129,-0.006828720215708017,-0.032576240599155426,0.029741646721959114,60,500.0
500,-0.024376636371016502,-0.04807009547948837,0.04379306361079216,-0.04355354234576225,17,378.0
500,-0.017521951347589493,0.00938075128942728,0.026339344680309296,0.03252848610281944,81,323.0
