Temperature,Map,Simulations,Initial State,Return,Discounted Return
1,"['SFHH', 'HFFF', 'FFHF', 'HHHG']",88,5,1.0,0.991026973
1,"['SFFH', 'FFFF', 'FHFF', 'HFHG']",61,5,1.0,0.991026973
1,"['SFFF', 'FFHH', 'HFFF', 'FFHG']",47,10,1.0,0.997
1,"['SHFH', 'FFHH', 'FFFF', 'FHHG']",66,8,1.0,0.991026973
1,"['SFFF', 'FFHF', 'FFFF', 'FFFG']",18,3,1.0,0.994009
1,"['SHHH', 'FHFH', 'FFFH', 'HFFG']",84,6,1.0,0.994009
1,"['SFFF', 'FFHF', 'FFFF', 'FFHG']",69,0,1.0,0.985089730404757
1,"['SFFH', 'FFFH', 'FHFH', 'HFFG']",14,4,0.0,0.0
1,"['SHFF', 'FFFF', 'HHFH', 'FFFG']",70,12,1.0,0.994009
1,"['SHHF', 'FFFH', 'HHFH', 'HHFG']",69,10,1.0,0.997
1,"['SFFF', 'FHFH', 'HFFF', 'FFFG']",38,9,1.0,0.994009
1,"['SFFF', 'FFHF', 'HFFF', 'HHFG']",12,7,1.0,0.997
1,"['SHHH', 'FFHH', 'HFFF', 'FHHG']",29,10,1.0,0.997
1,"['SFFF', 'FHHF', 'HFHF', 'HHHG']",57,7,1.0,0.997
1,"['SFHH', 'FHFH', 'FHFH', 'FFFG']",55,10,1.0,0.997
1,"['SFFH', 'FHFF', 'HHFF', 'FFFG']",72,2,1.0,0.991026973
1,"['SHHF', 'FFFH', 'FFFH', 'HHFG']",78,9,1.0,0.994009
1,"['SHHF', 'FHHH', 'FFHF', 'HFFG']",13,14,1.0,1.0
1,"['SHFH', 'FFHH', 'FFHH', 'HFFG']",40,13,1.0,0.997
1,"['SFFH', 'FHFH', 'FHFH', 'HFFG']",78,6,1.0,0.994009
1,"['SFFF', 'HFFF', 'FFFF', 'HFHG']",17,13,1.0,0.9304302024748964
1,"['SFFF', 'FFFH', 'HFFF', 'FHFG']",56,3,1.0,0.988053892081
1,"['SFHF', 'HFFF', 'FHFF', 'FHHG']",4,7,0.0,0.0
1,"['SFFF', 'HHHF', 'HHHF', 'HHHG']",64,0,1.0,0.9416796087056153
1,"['SFHF', 'HFHH', 'HFHH', 'FFFG']",17,0,0.0,0.0
1,"['SFHH', 'FFFF', 'HHFF', 'HHHG']",63,1,1.0,0.988053892081
1,"['SHHF', 'FFHF', 'FFFF', 'HFHG']",48,4,1.0,0.8502341582884777
1,"['SFFH', 'FFHF', 'HFHH', 'HFFG']",96,0,1.0,0.9821344612135428
1,"['SFHF', 'HFFH', 'HHFF', 'HHHG']",74,10,1.0,0.997
1,"['SFHF', 'HFHF', 'FFHF', 'FFFG']",15,9,1.0,0.988053892081
1,"['SFFF', 'FFFF', 'FFHF', 'FFHG']",8,3,1.0,0.9473552137914398
1,"['SFHH', 'HFFF', 'HHFF', 'HHHG']",86,11,1.0,1.0
1,"['SFFH', 'FFFH', 'FFHF', 'HFFG']",50,14,1.0,1.0
1,"['SHHH', 'FFHH', 'FHFF', 'FFFG']",33,5,0.0,0.0
1,"['SFFH', 'FHFH', 'HHFF', 'FFFG']",3,2,0.0,0.0
1,"['SHHF', 'FHFH', 'FFFF', 'HFFG']",69,11,1.0,1.0
1,"['SHFH', 'FFHF', 'HFHF', 'HFFG']",68,13,1.0,0.997
1,"['SFFH', 'HHFH', 'HHFF', 'HHHG']",67,10,1.0,0.997
1,"['SHHF', 'FHHF', 'FFFF', 'FHFG']",22,4,1.0,0.9165572373164391
1,"['SFFH', 'FFFH', 'FHFH', 'FHFG']",74,4,1.0,0.9588092525966956
1,"['SFHH', 'HFFH', 'HHFF', 'HFHG']",62,0,1.0,0.8078974551636565
1,"['SHFH', 'FFFH', 'HFHH', 'HFFG']",3,13,0.0,0.0
1,"['SFFF', 'HHHF', 'HHHF', 'HFFG']",40,13,1.0,0.997
1,"['SFFH', 'FHFF', 'FFFH', 'FHFG']",1,2,0.0,0.0
1,"['SFFH', 'HHFF', 'HFHF', 'FHHG']",11,2,0.0,0.0
1,"['SFHF', 'FHFF', 'FFFF', 'FHFG']",1,1,0.0,0.0
1,"['SHFH', 'FFFF', 'FFFF', 'FFFG']",28,2,1.0,0.991026973
1,"['SHHF', 'FFFF', 'HFFF', 'FHHG']",57,10,1.0,0.997
1,"['SFFH', 'FHFF', 'FFFH', 'HHFG']",14,7,0.0,0.0
1,"['SFFF', 'FHFF', 'FFHH', 'FFFG']",27,4,1.0,0.9733217421754432
1,"['SFFF', 'HHHF', 'FFHF', 'FHFG']",84,1,1.0,0.985089730404757
1,"['SFFF', 'HFHH', 'FFFF', 'HHHG']",2,10,0.0,0.0
1,"['SHFH', 'FHHF', 'FFFF', 'HHHG']",6,9,0.0,0.0
1,"['SFHH', 'HFFH', 'HFFH', 'FHFG']",56,0,1.0,0.9332298921513504
1,"['SFFF', 'FFFH', 'FFHF', 'HFFG']",20,8,0.0,0.0
1,"['SHHF', 'FFHF', 'FFFF', 'HHHG']",44,9,1.0,0.994009
1,"['SFHH', 'FFFF', 'HFHF', 'HHHG']",86,9,1.0,0.8657003616774767
1,"['SFFF', 'HFFH', 'FFFF', 'HHFG']",45,0,1.0,0.93603800616986
1,"['SFFF', 'FHFF', 'FHFF', 'FHHG']",100,3,1.0,0.994009
1,"['SFFF', 'HFFH', 'FHFF', 'FHFG']",3,12,0.0,0.0
1,"['SHFH', 'FHFH', 'FFFF', 'HHFG']",64,10,1.0,0.997
1,"['SFFH', 'FFFH', 'HHFF', 'HHFG']",47,6,1.0,0.994009
1,"['SHHF', 'FFFF', 'FFHH', 'HFFG']",51,3,0.0,0.0
1,"['SHHH', 'FFFH', 'FFFF', 'HFHG']",41,13,1.0,0.991026973
1,"['SFFH', 'HFFF', 'HHHF', 'FFHG']",47,13,0.0,0.0
1,"['SFHH', 'HFFF', 'HFHF', 'HHHG']",100,6,1.0,0.994009
1,"['SFFF', 'FHFF', 'FFHF', 'FFFG']",97,13,1.0,0.997
