Temperature,Map,Simulations,Initial State,Return,Discounted Return
1,"['SFFF', 'FFFF', 'HHFF', 'FHFG']",5,2,1.0,0.9502058312852957
1,"['SHHF', 'FFHH', 'FFFF', 'FFHG']",99,3,0.0,0.0
1,"['SFFF', 'FHHF', 'HHHF', 'HFFG']",7,3,1.0,0.9791880578299021
1,"['SFFF', 'HHHF', 'HHHF', 'HHHG']",1,1,0.0,0.0
1,"['SFHH', 'FFFF', 'FFHF', 'FFHG']",87,9,1.0,0.988053892081
1,"['SHHH', 'FFHH', 'FFFF', 'HHHG']",1,8,0.0,0.0
1,"['SFHF', 'HFFF', 'FFHF', 'HFFG']",85,8,1.0,0.991026973
1,"['SHFH', 'FFFH', 'HHFH', 'HFFG']",11,4,0.0,0.0
1,"['SFHH', 'FFHF', 'HFFF', 'HHHG']",51,4,1.0,0.8275513922024125
1,"['SHFH', 'FFHH', 'FFFF', 'HFFG']",70,11,1.0,1.0
1,"['SFFH', 'HFHH', 'FFFF', 'FHFG']",78,11,1.0,1.0
1,"['SFHH', 'HFHH', 'FFHH', 'FFFG']",26,13,1.0,0.997
1,"['SFFF', 'HHFF', 'HFHF', 'HHFG']",12,11,1.0,1.0
1,"['SFHH', 'HFHH', 'FFHH', 'HFFG']",67,1,1.0,0.9704017769489168
1,"['SFFF', 'HFFF', 'FFFF', 'FFFG']",55,7,1.0,0.997
1,"['SFHH', 'FFFH', 'FFFH', 'HFFG']",26,13,1.0,0.997
1,"['SHHF', 'FFHF', 'HFFF', 'HHFG']",67,9,1.0,0.994009
1,"['SHFH', 'FFHH', 'FHFF', 'FFFG']",70,0,1.0,0.9645880999032158
1,"['SHHH', 'FFFH', 'HHFH', 'HHFG']",25,0,0.0,0.0
1,"['SHFH', 'FFHH', 'HFFF', 'HHHG']",14,4,0.0,0.0
1,"['SFFH', 'HHFH', 'HFFH', 'HHFG']",33,6,1.0,0.994009
1,"['SFFF', 'HFHH', 'HFFH', 'HHFG']",50,3,1.0,0.9056079456455165
1,"['SFFF', 'HHFH', 'HFFF', 'FFFG']",11,0,1.0,0.8921050870283477
1,"['SHFH', 'FHHH', 'FFFH', 'HHFG']",53,8,1.0,0.8947894553945313
1,"['SFFF', 'FFFF', 'HFFH', 'HFFG']",47,1,1.0,0.988053892081
1,"['SFHH', 'FHHH', 'FFFH', 'FHFG']",63,9,1.0,0.994009
1,"['SFHH', 'HFFH', 'FFHF', 'FFFG']",71,6,0.0,0.0
1,"['SHHH', 'FFHH', 'FFHH', 'HFFG']",45,14,1.0,1.0
1,"['SHHH', 'FFFH', 'HHFF', 'FHHG']",68,11,1.0,1.0
1,"['SHHH', 'FHHH', 'FFFF', 'FHHG']",87,11,1.0,1.0
1,"['SFHF', 'HFFF', 'FFFH', 'FFFG']",56,14,1.0,1.0
1,"['SHHH', 'FFFH', 'HHFF', 'FHFG']",100,0,1.0,0.9110661429076764
1,"['SHHF', 'FHHH', 'FFFH', 'HHFG']",15,8,0.0,0.0
1,"['SHHF', 'FHHH', 'FFFF', 'HFFG']",76,0,1.0,0.9821344612135428
1,"['SFFF', 'FFHF', 'FHFF', 'FHFG']",4,2,1.0,0.9821344612135428
1,"['SHHH', 'FHHH', 'FHHH', 'FFFG']",50,14,1.0,1.0
1,"['SFFH', 'FFHH', 'FFFF', 'FFHG']",92,0,1.0,0.9588092525966956
1,"['SHHH', 'FHHF', 'FFHH', 'HFFG']",14,9,0.0,0.0
1,"['SFFF', 'FFFF', 'HFHF', 'FHFG']",25,1,1.0,0.9138075656044898
1,"['SFFF', 'FFFH', 'HHFF', 'HHFG']",87,11,1.0,1.0
1,"['SFFH', 'HFHF', 'HFFH', 'FHFG']",37,12,0.0,0.0
1,"['SHHF', 'FFHF', 'FFFF', 'HHFG']",2,4,0.0,0.0
1,"['SHHF', 'FFHH', 'HFFF', 'HHHG']",64,9,1.0,0.994009
1,"['SHFH', 'FFFF', 'HHHF', 'FHFG']",28,4,0.0,0.0
1,"['SFHH', 'HFFF', 'HHHF', 'HHHG']",70,7,1.0,0.997
1,"['SHHH', 'FFHH', 'HFFF', 'FHHG']",49,12,0.0,0.0
1,"['SFFF', 'FHHF', 'FHFF', 'HHHG']",39,7,1.0,0.997
1,"['SHFF', 'FFFF', 'FHHF', 'HFFG']",1,11,1.0,1.0
1,"['SFHH', 'HFFH', 'HHFH', 'HHFG']",94,1,1.0,0.985089730404757
1,"['SFHF', 'HFHH', 'HFFF', 'HHHG']",95,11,1.0,1.0
