Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,0.08,0.0,-0.2,0.16,26,320.0,205.88639553816543
500,0.16,0.12,-0.16,-0.07999999999999999,86,289.0,193.44564374317937
500,0.0,0.04,0.08,0.12,83,336.0,211.868114203521
500,0.2,0.12,-0.16,-0.03999999999999998,90,500.0,259.12410747446273
500,-0.2,0.04,-0.07999999999999999,-0.2,27,387.0,229.12438528065348
500,-0.16,-0.12,0.04,0.2,36,500.0,259.12410747446273
500,-0.2,0.04,-0.03999999999999998,0.12,48,500.0,259.12410747446273
500,0.2,0.16,-0.2,-0.12,25,321.0,206.26873635155093
500,0.2,0.04,-0.12,0.04,67,415.0,237.53246519811114
500,-0.07999999999999999,0.2,-0.07999999999999999,0.08,35,418.0,238.39208897451192
500,0.2,0.2,0.12,0.2,3,183.0,140.98310051254907
500,-0.07999999999999999,0.16,-0.07999999999999999,-0.07999999999999999,37,500.0,259.12410747446273
500,-0.2,0.0,0.08,-0.07999999999999999,16,404.0,234.3133832215705
500,-0.07999999999999999,0.12,0.16,-0.07999999999999999,48,239.0,170.77037957951032
500,-0.16,0.2,0.12,0.12,25,500.0,259.12410747446273
500,0.12,0.12,0.0,-0.07999999999999999,71,500.0,259.12410747446273
500,-0.12,0.16,0.16,-0.07999999999999999,21,246.0,174.15363037203517
500,0.04,-0.2,0.12,0.0,46,500.0,259.12410747446273
500,0.08,-0.03999999999999998,0.16,0.16,79,222.0,162.25150200639618
500,0.0,-0.2,-0.07999999999999999,-0.12,54,241.0,171.74429423544947
500,-0.07999999999999999,0.04,0.2,-0.16,29,329.0,209.28645780361518
500,0.16,-0.2,-0.16,0.2,17,385.0,228.4963066538165
500,-0.2,-0.2,-0.16,0.16,67,222.0,162.25150200639618
500,0.12,-0.07999999999999999,-0.12,-0.12,23,500.0,259.12410747446273
500,0.04,0.04,0.08,0.08,80,420.0,238.96088196946562
500,0.12,-0.07999999999999999,-0.2,-0.12,80,282.0,190.47243090344045
500,0.04,0.08,-0.2,-0.16,21,170.0,133.3215149211183
500,0.2,-0.12,-0.12,-0.16,10,169.0,132.71967394294714
500,-0.07999999999999999,-0.03999999999999998,0.16,0.2,13,207.0,154.36486726379758
500,0.16,0.2,0.2,0.0,52,184.0,141.56015121101143
500,0.16,-0.03999999999999998,0.12,0.08,69,430.0,241.75413883481087
500,0.2,0.08,0.0,-0.07999999999999999,43,500.0,259.12410747446273
500,0.2,0.2,0.08,0.0,66,251.0,176.52704265727883
500,0.04,0.08,-0.16,-0.2,78,268.0,184.33508155072926
500,0.04,-0.07999999999999999,0.12,-0.16,85,500.0,259.12410747446273
500,0.2,0.12,-0.16,-0.12,35,320.0,205.88639553816543
500,-0.16,0.2,-0.12,-0.2,29,352.0,217.56908106102242
500,0.04,-0.07999999999999999,0.04,0.12,76,500.0,259.12410747446273
500,0.08,0.16,0.04,-0.03999999999999998,60,346.0,215.46326885227384
500,0.16,0.12,0.2,0.2,94,146.0,118.36630208241962
500,0.16,-0.03999999999999998,-0.2,0.08,27,276.0,187.87371647662368
500,-0.12,-0.07999999999999999,0.0,0.12,61,481.0,254.76457438676113
500,0.0,-0.12,-0.16,0.0,71,245.0,173.6746543350403
500,-0.16,0.12,0.2,-0.2,7,280.0,189.61139275745032
500,0.0,-0.12,-0.07999999999999999,-0.07999999999999999,66,500.0,259.12410747446273
500,-0.07999999999999999,0.16,-0.16,-0.2,21,251.0,176.52704265727883
500,-0.16,-0.07999999999999999,0.16,0.08,74,491.0,257.0900700389085
500,0.08,0.04,0.08,-0.07999999999999999,54,500.0,259.12410747446273
500,-0.12,0.2,-0.03999999999999998,0.16,57,500.0,259.12410747446273
500,0.08,0.16,0.2,0.0,69,188.0,143.8510943406147
500,0.12,0.16,0.0,0.12,75,500.0,259.12410747446273
500,-0.12,-0.03999999999999998,0.12,0.12,24,478.0,254.0531915338304
500,-0.03999999999999998,0.04,-0.12,0.04,32,500.0,259.12410747446273
500,0.16,-0.2,0.04,0.2,4,80.0,71.21861381366763
500,-0.2,0.16,-0.12,0.16,82,500.0,259.12410747446273
500,-0.07999999999999999,0.08,-0.03999999999999998,-0.16,81,441.0,244.73132609963542
500,-0.07999999999999999,0.08,-0.03999999999999998,0.16,24,383.0,227.8644425290078
500,-0.12,-0.12,0.04,0.04,49,500.0,259.12410747446273
500,0.12,0.08,-0.07999999999999999,0.08,42,373.0,224.64753605879108
500,0.2,0.2,-0.16,-0.07999999999999999,95,500.0,259.12410747446273
500,-0.03999999999999998,-0.2,-0.03999999999999998,0.04,57,235.0,168.8049052215434
500,-0.2,0.2,0.08,-0.03999999999999998,65,334.0,211.13603016021082
500,0.2,0.08,0.0,0.2,18,500.0,259.12410747446273
500,-0.16,-0.16,-0.12,-0.2,82,170.0,133.3215149211183
500,-0.12,0.16,0.08,0.0,36,500.0,259.12410747446273
500,-0.12,0.2,0.2,0.2,24,155.0,124.10124796591107
500,-0.12,-0.16,-0.2,-0.07999999999999999,34,170.0,133.3215149211183
500,-0.2,0.04,0.04,-0.12,19,500.0,259.12410747446273
500,0.04,-0.16,0.16,-0.03999999999999998,33,420.0,238.96088196946562
500,-0.12,0.2,0.0,0.04,70,500.0,259.12410747446273
500,-0.12,0.2,-0.07999999999999999,-0.16,66,337.0,212.23250986091043
500,-0.03999999999999998,0.0,0.12,0.0,6,179.0,138.6574817806778
500,-0.12,-0.16,0.16,0.04,91,465.0,250.89534980320153
500,-0.03999999999999998,-0.16,0.08,0.2,40,317.0,204.73245639719377
500,0.12,-0.12,0.2,-0.2,44,372.0,224.3204975514454
500,0.0,-0.16,-0.12,-0.12,86,309.0,201.60394853734454
500,0.04,-0.16,-0.07999999999999999,0.2,6,381.0,227.22877009062069
500,0.04,-0.12,-0.2,0.16,97,277.0,188.3100953271938
500,-0.07999999999999999,-0.2,0.08,0.0,48,500.0,259.12410747446273
500,-0.16,-0.2,0.0,0.16,74,500.0,259.12410747446273
500,0.0,0.2,0.0,0.04,52,500.0,259.12410747446273
500,0.08,-0.2,-0.12,0.0,29,224.0,163.27645325787586
500,-0.2,-0.16,-0.2,-0.2,60,146.0,118.36630208241962
500,-0.12,-0.2,-0.07999999999999999,-0.2,2,243.0,172.71237416868487
500,-0.12,-0.03999999999999998,0.08,0.12,98,500.0,259.12410747446273
500,0.04,0.16,0.12,-0.16,24,500.0,259.12410747446273
500,-0.07999999999999999,-0.03999999999999998,0.04,0.2,14,191.0,145.55132358711683
500,-0.07999999999999999,-0.16,0.08,-0.03999999999999998,88,478.0,254.0531915338304
500,-0.03999999999999998,0.08,-0.03999999999999998,-0.16,66,500.0,259.12410747446273
500,0.12,0.12,0.12,-0.07999999999999999,36,370.0,223.663465372492
500,-0.12,0.2,-0.2,-0.16,67,197.0,148.90615036563673
500,-0.2,-0.12,-0.07999999999999999,0.12,98,344.0,214.75285319576972
500,-0.16,0.08,0.16,0.08,42,500.0,259.12410747446273
500,-0.03999999999999998,-0.03999999999999998,-0.2,-0.12,81,173.0,135.1162263680502
500,-0.12,-0.12,0.04,0.16,97,500.0,259.12410747446273
500,0.0,0.08,0.08,-0.12,68,330.0,209.65859843020434
500,0.2,-0.07999999999999999,-0.16,0.08,51,235.0,168.8049052215434
500,0.08,-0.07999999999999999,-0.12,-0.16,20,500.0,259.12410747446273
500,-0.12,0.04,-0.03999999999999998,0.08,61,465.0,250.89534980320153
500,0.16,0.0,0.08,0.08,50,500.0,259.12410747446273
500,-0.03999999999999998,0.0,0.0,0.04,40,431.0,242.02887641830645
500,-0.12,0.2,0.16,0.04,48,212.0,157.03333534194144
500,0.16,0.08,0.16,-0.03999999999999998,99,247.0,174.63116948091906
500,0.2,0.12,0.08,-0.12,9,281.0,190.04255857917798
500,0.16,0.08,0.04,-0.16,97,500.0,259.12410747446273
500,-0.12,-0.12,-0.2,-0.16,58,130.0,107.77996047383596
500,0.0,-0.07999999999999999,-0.2,0.12,54,408.0,235.49628623173962
500,-0.2,-0.03999999999999998,-0.03999999999999998,-0.16,43,413.0,236.95506298042687
500,0.16,0.0,-0.07999999999999999,-0.16,20,500.0,259.12410747446273
